word,count,doc_count
nezigaba,3,3
balandele,3,3
zokuhleka,3,3
okungenazo,3,3
iqeqeshwa,3,3
njengamaphupho,3,3
haha,3,3
luqinile,3,3
awuyena,3,3
eyakhula,3,3
wayengumfanekiso,3,3
zakhulisa,3,3
sibeke,3,3
eyayikhuluma,3,3
eline,3,3
obangela,3,3
ngentwasahlobo,3,3
munye,3,3
umdla,3,3
engeke,3,3
kade,3,3
umhlangane,3,3
selikhanya,3,3
ongase,3,3
zimbozwe,3,3
abakudingayo,3,3
ukusesha,3,3
ekulaleleni,3,3
kukhulumela,3,3
angenziwa,3,3
nezinombolo,3,3
zilinde,3,3
yezinyathi,3,3
wazijabulisa,3,3
eliduduzayo,3,3
siphume,3,3
zinkawu,3,3
zimemeza,3,3
baqinisekise,3,3
aseqala,3,3
komzabalazo,3,3
wokuphazamisa,3,3
izihluthulelo,3,3
ukungqongqoza,3,3
umvikeli,3,3
basendulo,3,3
wayenamathuba,3,3
ethulile,3,3
ungasho,3,3
libona,3,3
linikeza,3,3
iziphakamiso,3,3
wayemazi,3,3
nokuthengisa,3,3
ngobaba,3,3
nangokubaluleka,3,3
ngoqobo,3,3
wanaka,3,3
ezikuzungezile,3,3
wahlwitha,3,3
banakekela,3,3
amakhemikhali,3,3
inyamalale,3,3
emhlonipha,3,3
wayethuthumela,3,3
uyamazi,3,3
izinhlekelele,3,3
amalangabi,3,3
liyakhala,3,3
wamabhubesi,3,3
lezinkawu,3,3
ezivuthiwe,3,3
ewa,3,3
ezingenzeka,3,3
nokukhathala,3,3
obukhanya,3,3
sabangela,3,3
ezinyembezi,3,3
wethando,3,3
wawuthwala,3,3
abaqinile,3,3
yinkosikazi,3,3
nomholi,3,3
yintaba,3,3
ukuyobona,3,3
silala,3,3
kwesizathu,3,3
zokuqapha,3,3
siyobona,3,3
zijabulele,3,3
zazigqoke,3,3
ngasekuqaleni,3,3
abakhethekile,3,3
onesifuba,3,3
mthandi,3,3
wamyeka,3,3
yinxenye,3,3
eyinqabile,3,3
sibenze,3,3
ukhale,3,3
elinohlobo,3,3
wamyisa,3,3
ukumkhombisa,3,3
abafowabo,3,3
kubuye,3,3
ababezithanda,3,3
ezingathinta,3,3
singamaqhawe,3,3
nokugxuma,3,3
ekhonza,3,3
zazikhathele,3,3
akugcini,3,3
zadla,3,3
abakwenzile,3,3
zaziqinile,3,3
zimpi,3,3
kunokulwa,3,3
wesifunda,3,3
kunezilwane,3,3
izindlulamithi,3,3
oqhelekileyo,3,3
sithombe,3,3
wabadlali,3,3
sikhombise,3,3
zazigqamile,3,3
kwesenzo,3,3
yamakhaza,3,3
kuthini,3,3
nakhokonke,3,3
ehlobisa,3,3
wathathwa,3,3
nesivinini,3,3
okubonwa,3,3
ngesimiso,3,3
kwezinyathelo,3,3
eqinisekisile,3,3
zokuvuselela,3,3
zizothatha,3,3
nezintshisekelo,3,3
zihlanganisa,3,3
bangabi,3,3
kwemingcele,3,3
ekukhulumiseni,3,3
eziboniswa,3,3
zazizwakala,3,3
ezifundwa,3,3
ezitholwa,3,3
ephansi,3,3
izintsha,3,3
kuyasiza,3,3
zaziveza,3,3
kushaya,3,3
sikankosi,3,3
ekuhlukaniseni,3,3
lokuthandana,3,3
kungumuntu,3,3
lokuthandwa,3,3
ayekwenza,3,3
zasezulu,3,3
okufisa,3,3
okuvezwayo,3,3
ezaziphila,3,3
namaqhinga,3,3
elinganiselwe,3,3
esithuthukisayo,3,3
zalolu,3,3
ngenhla,3,3
kulindela,3,3
sokuqinisekisa,3,3
nokuzithuthukisa,3,3
behluleka,3,3
nakweminye,3,3
nokusabalalisa,3,3
sokubuthana,3,3
zehle,3,3
unyamalale,3,3
siqaphela,3,3
sothuli,3,3
ukuhlanganiswa,3,3
kobumbano,3,3
nesenzakalo,3,3
ukugxeka,3,3
nezinkondlo,3,3
kwaqinisekisa,3,3
nqoba,3,3
ngokudlulisa,3,3
ngokuqinisile,3,3
emthandweni,3,3
singacabangi,3,3
njongo,3,3
enokholo,3,3
wekhono,3,3
sobunzima,3,3
okuzenzakalelayo,3,3
baqeqeshe,3,3
nokususa,3,3
emzamo,3,3
odabukisayo,3,3
kuyaziwa,3,3
zidlale,3,3
ekuthola,3,3
ekusombululeni,3,3
kolwandle,3,3
sezimo,3,3
omlando,3,3
ezibenza,3,3
lezizinda,3,3
wokukhiqiza,3,3
zenkolo,3,3
njengenkulu,3,3
umhlathi,3,3
bacela,3,3
okuphumelela,3,3
wayethetha,3,3
zikhiqize,3,3
yokuqamba,3,3
lento,3,3
ngiphumelela,3,3
ngesimangaliso,3,3
zedlula,3,3
nokuvuma,3,3
ezalwa,3,3
yintsha,3,3
uyahlala,3,3
zabesifazane,3,3
kwabahlala,3,3
eminingana,3,3
yayisebenza,3,3
angiqiniseki,3,3
ukuyala,3,3
umkhono,3,3
kuthanda,3,3
yodumo,3,3
ukuyazi,3,3
ubunjani,3,3
wayethole,3,3
kwayinto,3,3
enezithombe,3,3
ukudlalela,3,3
umthengisi,3,3
zezinkinga,3,3
yase-afrika,3,3
njengokuhamba,3,3
awusho,3,3
akubonile,3,3
izinhlangano,3,3
zosizo,3,3
esakhe,3,3
kuthuthukiswa,3,3
nezinqaba,3,3
okuqondisa,3,3
uthathwe,3,3
bavakashele,3,3
njengokufunda,3,3
ebambisa,3,3
zinikele,3,3
ekubukekeni,3,3
oluthuthukisiwe,3,3
lezimpawu,3,3
lwezwe,3,3
ebhekisisa,3,3
yisho,3,3
yokungena,3,3
wawuphinde,3,3
zidlalela,3,3
xesha,3,3
wayevuma,3,3
isigqila,3,3
yesici,3,3
kokuvuma,3,3
emibono,3,3
ngikulindele,3,3
nobukhona,3,3
lokuzwela,3,3
esebona,3,3
nangeqiniso,3,3
iphendule,3,3
nokungena,3,3
yokukhipha,3,3
babambelela,3,3
esipiliyoni,3,3
zezibalo,3,3
nezigameko,3,3
yabangela,3,3
siyithola,3,3
baphefumula,3,3
njengenkosi,3,3
ithule,3,3
ezibizayo,3,3
ngiyayazi,3,3
kukhulunywa,3,3
eminyangweni,3,3
ezibekela,3,3
zinhlelo,3,3
zokuziqeqesha,3,3
ngokushintsha,3,3
oqeqeshile,3,3
ilahlekile,3,3
nangezindlela,3,3
ukudalwa,3,3
semisebenzi,3,3
uqalisa,3,3
sezikhathi,3,3
yakhuphuka,3,3
sezinsimbi,3,3
ngumfanekiso,3,3
izinqwaba,3,3
njengembali,3,3
iziphumo,3,3
lomcimbi,3,3
sezinga,3,3
ebekezela,3,3
asidingi,3,3
lezinkukhu,3,3
ngesimemezelo,3,3
kwakuyizinto,3,3
inkampani,3,3
ukumcela,3,3
wayelungile,3,3
lokuhlangabezana,3,3
wayekhuthaza,3,3
wayewenza,3,3
ngokuthwala,3,3
kungekudala,3,3
kwasebenza,3,3
ngomona,3,3
kuka,3,3
ngokusabalalisa,3,3
wadlulisela,3,3
nangesimo,3,3
yokuhambisa,3,3
esebenzisayo,3,3
wawubheka,3,3
sokubonga,3,3
ukuqedela,3,3
zezimpilo,3,3
yezifundo,3,3
yezingxabano,3,3
ezilinganiselwe,3,3
ukupha,3,3
imigoqo,3,3
umona,3,3
yinhlobo,3,3
okwathinta,3,3
lokubamba,3,3
kokuhlanganiswa,3,3
ukuziqinisa,3,3
ukhombe,3,3
kwezingozi,3,3
emithandweni,3,3
nezipho,3,3
likambali,3,3
ezingeziwe,3,3
zilokhu,3,3
bafumana,3,3
njengokuqeqeshwa,3,3
nokulula,3,3
ngikhululekile,3,3
kwangaphandle,3,3
okwaziwayo,3,3
ngithuthuka,3,3
kuqinile,3,3
bokwakha,3,3
nezimoto,3,3
izinqola,3,3
ezifile,3,3
kokufuna,3,3
neze,3,3
ukuxazululwa,3,3
wayebuye,3,3
zafundisa,3,3
wawukhula,3,3
mthandazo,3,3
wephupho,3,3
ngephupho,3,3
khala,3,3
kuthuthuka,3,3
kuyaqeqeshwa,3,3
zokubuka,3,3
wayembonisa,3,3
ekhuthazwe,3,3
ngesifuba,3,3
babengaba,3,3
yokuvakashela,3,3
ongathola,3,3
sokujabula,3,3
obuhlobo,3,3
khono,3,3
bayenze,3,3
yayithandwa,3,3
zemibhalo,3,3
nakhu,3,3
okungadingeka,3,3
kwenkolelo,3,3
ubhekana,3,3
oqeqeshweni,3,3
kwezindlu,3,3
wokupheka,3,3
zabakhulu,3,3
ezinkampanini,3,3
zizohamba,3,3
ephefumula,3,3
babejabula,3,3
bengaphambi,3,3
babuyele,3,3
bakholwe,3,3
ukucindezeleka,3,3
azihlanganise,3,3
asehlathini,3,3
kwezimpendulo,3,3
yilaba,3,3
esingqongile,3,3
zathathwa,3,3
kwesisombululo,3,3
utho,3,3
ngezinkulumo,3,3
ehambelana,3,3
induduzo,3,3
kunento,3,3
ne-orange,3,3
ubisi,3,3
athosiwe,3,3
washeshisa,3,3
wabaqinisekisa,3,3
bathandana,3,3
njengokudla,3,3
babezwela,3,3
abafundisayo,3,3
omabili,3,3
abazifundile,3,3
babehambe,3,3
nasezingqondweni,3,3
bashiye,3,3
ayengekho,3,3
lwabantwana,3,3
ngahlangana,3,3
kungasetshenziswa,3,3
namaphakethe,3,3
ephinda,3,3
okusekela,3,3
eziqinisayo,3,3
nasekuboneni,3,3
inqobo,3,3
kungumhlaba,3,3
osizayo,3,3
zenhlekelele,3,3
yezinkolelo,3,3
ngokushaywa,3,3
ezithelo,3,3
babonana,3,3
sangena,3,3
izinsukwana,3,3
izinhlolo,3,3
yezimpumelelo,3,3
okuyiyona,3,3
ngokulahlekelwa,3,3
yokuthwala,3,3
zithwele,3,3
wekhulu,3,3
izithuthi,3,3
ikhombisa,3,3
zamathuna,3,3
olunzulu,3,3
nobudlova,3,3
unombono,3,3
okuphambili,3,3
iqonda,3,3
ngokubhekwa,3,3
kwamalungu,3,3
sekugcineni,3,3
asezintabeni,3,3
kubuhle,3,3
esithandwayo,3,3
sikholelwe,3,3
amaqoqo,3,3
bahlangabezana,3,3
ukushintshana,3,3
kuwukuthi,3,3
nokuhlukanisa,3,3
nesiphephelo,3,3
esinjalo,3,3
ligcwaliseke,3,3
nokuthile,3,3
nokucubungula,3,3
seziqedile,3,3
zibhale,3,3
ngesiko,3,3
ephumayo,3,3
nenyama,3,3
wabaqondisa,3,3
nokukhuthazela,3,3
kwemizuzwana,3,3
ehlome,3,3
babonakale,3,3
yamaqabunga,3,3
nangomoya,3,3
bawuqala,3,3
wawaziwa,3,3
babize,3,3
ngazama,3,3
womhlabathi,3,3
sashintsha,3,3
elithuthumelayo,3,3
enamahlaya,3,3
angenamkhawulo,3,3
ngebanga,3,3
nokubuyela,3,3
ngama,3,3
nobukhosi,3,3
nomsila,3,3
nokuduma,3,3
neziqinile,3,3
ezinhliziyo,3,3
zalala,3,3
ngumgomo,3,3
wasindisa,3,3
libaleka,3,3
nokuyigcina,3,3
kokugcwalisa,3,3
eziqhekekile,3,3
wesithathu,3,3
wamuzwa,3,3
bukasipho,3,3
amathu,3,3
wayengaba,3,3
ngokuzinza,3,3
nakulo,3,3
elijwayelekile,3,3
ngifanele,3,3
ngizosebenzisa,3,3
wehlisa,3,3
heyi,3,3
endabuko,3,3
kwazulu-natal,3,3
zinombala,3,3
wawuzoba,3,3
simbonise,3,3
zibuye,3,3
zathula,3,3
ezithathwa,3,3
nginguzanele,3,3
nokumomotheka,3,3
siqeda,3,3
ukukhazimula,3,3
ngiyazwelana,3,3
ngobuqiniso,3,3
kobuholi,3,3
wasala,3,3
oluhlala,3,3
zithokozile,3,3
nokuveza,3,3
sikanina,3,3
ivulekile,3,3
enentshisekelo,3,3
zokudweba,3,3
obuciko,3,3
esifushane,3,3
ababemthanda,3,3
sizomthola,3,3
babethembisa,3,3
enqala,3,3
lwesithathu,3,3
okulandela,3,3
ngingakufundisa,3,3
ngamathalenta,3,3
engikufundile,3,3
ezinomdlandla,3,3
ukhathele,3,3
ngaloluhlelo,3,3
ukuzobona,3,3
kukathandi,3,3
ziletha,3,3
kulala,3,3
kuholele,3,3
ekuqineni,3,3
silahlekelwe,3,3
ngokuzenzela,3,3
engikwaziyo,3,3
ethembisa,3,3
ngemibandela,3,3
nenkathazo,3,3
zinezindlela,3,3
ibaluleke,3,3
ziphakathi,3,3
lidlala,3,3
ngasemuva,3,3
nizame,3,3
emenza,3,3
umkhakha,3,3
ngizohlangana,3,3
ayefanele,3,3
ngabaningi,3,3
amabhubesi,3,3
njengabahlobo,3,3
nasekuthuthukiseni,3,3
okahle,3,3
ngomunwe,3,3
ama-akhawunti,3,3
amasokisi,3,3
ayisisekelo,3,3
wokubekezela,3,3
enesihluku,3,3
ukukhathela,3,3
banyathela,3,3
bazungeze,3,3
sibuke,3,3
ekulaleni,3,3
yomzamo,3,3
oseduzane,3,3
wabanikeza,3,3
kokuhlukahluka,3,3
nokuchazwa,3,3
ngomnyaka,3,3
luqeda,3,3
lunganqoba,3,3
kungukuthi,3,3
asizazi,3,3
abandayo,3,3
ubuke,3,3
kuvama,3,3
sizazi,3,3
sibuya,3,3
bahlobisa,3,3
bagxila,3,3
babahle,3,3
izincane,3,3
nemvelaphi,3,3
zezizwe,3,3
bagxumela,3,3
batheleka,3,3
ngiyakubonga,3,3
somuzi,3,3
okuphathelene,3,3
isevisi,3,3
washumayela,3,3
nakuyo,3,3
enentokozo,3,3
azungeza,3,3
singahlangana,3,3
abazithole,3,3
ekuqhubeni,3,3
esemzimbeni,3,3
wawumnandi,3,3
kweqabunga,3,3
owayemi,3,3
siyakhumbula,3,3
sizonqoba,3,3
ngilungile,3,3
angikhumbuli,3,3
lakhanya,3,3
ziwa,3,3
onobuhlakani,3,3
singalungisa,3,3
esithatha,3,3
eminyango,3,3
emhlotsheni,3,3
nokuvakasha,3,3
ngiphatha,3,3
emahhashini,3,3
ababenayo,3,3
olungele,3,3
zaqhakaza,3,3
okulwela,3,3
siqhamuke,3,3
ezibucayi,3,3
sibonge,3,3
besicela,3,3
kuzona,3,3
nesiphepho,3,3
engokwemvelo,3,3
yezithombe,3,3
kwakunamaqembu,3,3
aklanywe,3,3
badansa,3,3
athuthukisiwe,3,3
nomdanso,3,3
ngokugcwalisa,3,3
zobomi,3,3
lemiphakathi,3,3
bahlele,3,3
zinde,3,3
ngikufunde,3,3
ezazifundwa,3,3
ngasiphi,3,3
ubutha,3,3
wazibeka,3,3
waqhaqhazela,3,3
nomncane,3,3
kwavulwa,3,3
yanamuhla,3,3
ulula,3,3
waxolisa,3,3
ngokungalungi,3,3
ethintekayo,3,3
waso,3,3
nezimpondo,3,3
ushiye,3,3
nihlala,3,3
oluyiqiniso,3,3
ngasemaphethelweni,3,3
ngozwelo,3,3
ngiyazwa,3,3
eligqamile,3,3
ngizokubonisa,3,3
besenza,3,3
oluthokozisayo,3,3
semali,3,3
iziqeshana,3,3
nginomsebenzi,3,3
ngithunyelwe,3,3
nokuvikelwa,3,3
enenjongo,3,3
kwakunemithi,3,3
ngegolide,3,3
ayingxenye,3,3
lavela,3,3
bebabaza,3,3
abanomoya,3,3
begcina,3,3
abaphatha,3,3
nokukhuthala,3,3
athinte,3,3
of,3,3
balawula,3,3
ekomitini,3,3
ngazinye,3,3
amabhizinisi,3,3
esinayo,3,3
masikhumbule,3,3
singaphumelela,3,3
sibambisana,3,3
owayemncane,3,3
ngokuphathekayo,3,3
kwemfuyo,3,3
ebuthaka,3,3
akazi,3,3
wokulawula,3,3
ngesaba,3,3
ngobunjani,3,3
nxazonke,3,3
avelayo,3,3
wahambela,3,3
ezingaboni,3,3
wahlekisa,3,3
asungule,3,3
nokucela,3,3
anesihluku,3,3
agcina,3,3
kunganjani,3,3
kwakunomfana,3,3
ezinomthelela,3,3
udoti,3,3
obungcweti,3,3
ukufanele,3,3
elibona,3,3
babezithanda,3,3
abalungile,3,3
ngasuka,3,3
obujwayelekile,3,3
obaluleke,3,3
ngavuma,3,3
nokuya,3,3
ngakwazi,3,3
ngihlezi,3,3
zazingajwayelekile,3,3
kungathatha,3,3
wayethuthuka,3,3
wayekholwa,3,3
ezihloniphekile,3,3
emakhonweni,3,3
angazizwa,3,3
wabaxoxela,3,3
kokulala,3,3
ukuthambisa,3,3
ngokuqondisisa,3,3
balandelwa,3,3
bebizwa,3,3
agelezayo,3,3
ukucasha,3,3
yokuzwela,3,3
singahlela,3,3
ukuhlehla,3,3
kwabuyela,3,3
ngobabili,3,3
okulindelekile,3,3
likwazi,3,3
singabangani,3,3
kusenza,3,3
yokuhlela,3,3
besho,3,3
nabaqeqeshi,3,3
ngobuvila,3,3
saphendula,3,3
yamhleka,3,3
kungakwazi,3,3
ngobisi,3,3
izidlo,3,3
isinika,3,3
dolobhana,3,3
benamahloni,3,3
bafanele,3,3
nenkolo,3,3
namantombazane,3,3
basusa,3,3
ekuqhumeni,3,3
zeziqalo,3,3
abazazi,3,3
ezinamehlo,3,3
sezwa,3,3
bomsebenzi,3,3
ngenzani,3,3
ohlaza,3,3
enezindonga,3,3
ezisha,3,3
njengamaqanda,3,3
kuncike,3,3
nginothando,3,3
ekwamukeleni,3,3
okungaqondakaliyo,3,3
masihambe,3,3
enezithunzi,3,3
sitholile,3,3
amenza,3,3
nesixuku,3,3
eziqondileyo,3,3
ezihambahambayo,3,3
elithobekile,3,3
lasebusika,3,3
ezake,3,3
wafulathela,3,3
yagxumela,3,3
angabi,3,3
okubenza,3,3
eminyene,3,3
singazami,3,3
ungaze,3,3
bethuthuka,3,3
ngokulungiselela,3,3
elihlanzekile,3,3
nemidwebo,3,3
kwaveza,3,3
ukuloba,3,3
okwatholakala,3,3
ukumvikela,3,3
ngesihluku,3,3
wagcwaliseka,3,3
ungomunye,3,3
nokulungela,3,3
nizama,3,3
sizobheka,3,3
esebenze,3,3
bangathatha,3,3
ezihlabayo,3,3
omuzi,3,3
esehambisa,3,3
nangezindaba,3,3
wokukwazi,3,3
ngezinjongo,3,3
ngathanda,3,3
abathatha,3,3
ngezinzuzo,3,3
wayezihambela,3,3
ngobomi,3,3
wayemfunda,3,3
wome,3,3
ezisencane,3,3
wokuzama,3,3
sibuyela,3,3
ecinga,3,3
wokungaboni,3,3
ababethanda,3,3
abanakho,3,3
imayelana,3,3
kungakhathaleki,3,3
bechitha,3,3
mfishane,3,3
esithokomele,3,3
nenza,3,3
ukukuthola,3,3
babathola,3,3
usanda,3,3
ekuyeni,3,3
wayenesifiso,3,3
ungashiyi,3,3
nemfuyo,3,3
onothile,3,3
emtholeni,3,3
wayezinzile,3,3
ungashintsha,3,3
alwele,3,3
ezikhulayo,3,3
abakwazanga,3,3
ukuxoxisana,3,3
befundiswa,3,3
nezifo,3,3
ziyakhula,3,3
ekwelapheni,3,3
ukuthuthela,3,3
wasizakala,3,3
ngamakamelo,3,3
uqukethe,3,3
bethokozile,3,3
nikhumbule,3,3
ngephutha,3,3
esinjani,3,3
othulile,3,3
abanomqondo,3,3
okubukhali,3,3
kwezinganekwane,3,3
wayekhetha,3,3
elalaziwa,3,3
wayenhliziyo,3,3
yasakazeka,3,3
ka-zola,3,3
sibuyele,3,3
wavunguza,3,3
basekhona,3,3
ukufundela,3,3
wokuzethemba,3,3
emakhono,3,3
engahlali,3,3
uphumele,3,3
nangenhliziyo,3,3
sizosebenza,3,3
nosuku,3,3
abaqeqeshe,3,3
esinika,3,3
oqeqeshayo,3,3
ethembeka,3,3
ukuzwisana,3,3
ekuzinzeni,3,3
ngisenza,3,3
esinakho,3,3
bagcwalise,3,3
akufani,3,3
kwakunezithombe,3,3
obabazekayo,3,3
siyiqiniso,3,3
abazenzile,3,3
yimaphi,3,3
sakusihlwa,3,3
ethosiwe,3,3
olindele,3,3
ngalapha,3,3
bazithuthukisa,3,3
zokukhulisa,3,3
bokulwa,3,3
okunothando,3,3
kokuhleka,3,3
asukume,3,3
wayeyingxenye,3,3
ngokuphindwe,3,3
bazenze,3,3
okungcolile,3,3
ukuzifundisa,3,3
ngasemanzini,3,3
ubungcweti,3,3
ayefisa,3,3
ngamathanga,3,3
ngesithombe,3,3
zazidla,3,3
ezibhalwe,3,3
ngalokho-ke,3,3
yokukhathala,3,3
ngizibuza,3,3
kulandelana,3,3
zikababa,3,3
yesimilo,3,3
ndingathanda,3,3
kwefasitela,3,3
ezinomona,3,3
kuhlale,3,3
amathafa,3,3
ngamahora,3,3
wemibala,3,3
esidlangalaleni,3,3
nokumamatheka,3,3
bokuthola,3,3
ethize,3,3
ungabhala,3,3
bakhuthaze,3,3
okwaholela,3,3
emithwalweni,3,3
bangahlangana,3,3
ngizokuzisa,3,3
kukhishwe,3,3
okuthinta,3,3
basaqhubeka,3,3
sikhethe,3,3
ongcolile,3,3
amaphakethe,3,3
yikona,3,3
kunothando,3,3
kwemishini,3,3
esikhanya,3,3
wagqolozela,3,3
wayekhuthele,3,3
wamncengela,3,3
babegcina,3,3
ungayenza,3,3
ukucophelela,3,3
nezithokozisayo,3,3
enobumnandi,3,3
abaziyo,3,3
ubizwa,3,3
ngokomzwelo,3,3
kulungile-ke,3,3
yezwa,3,3
ngilalele,3,3
ezibandakanya,3,3
maphakathi,3,3
othokomele,3,3
ukufunde,3,3
ngisadinga,3,3
sivula,3,3
the,3,3
walulama,3,3
ukuyithola,3,3
nemiphakathi,3,3
kokulahleka,3,3
ezazifanele,3,3
enquthu,3,3
esizaziyo,3,3
kunakuqala,3,3
bahlolisisa,3,3
yezindlu,3,3
ngemindeni,3,3
ukumnakekela,3,3
beqonde,3,3
bakhathazeka,3,3
ngizobanika,3,3
somzali,3,3
ngingabonga,3,3
elandelana,3,3
uxolo,3,3
ngemilomo,3,3
ababhekana,3,3
baphupha,3,3
ngokuqoqa,3,3
lokuxoxa,3,3
onesihawu,3,3
sikusize,3,3
kujwayelekile,3,3
nginqobe,3,3
liluhlaza,3,3
ngezimbalwa,3,3
ngenzansi,3,3
masiqale,3,3
nezihloko,3,3
kumangalisa,3,3
bubi,3,3
ezithathwayo,3,3
ngididekile,3,3
owayehlezi,3,3
babambisana,3,3
nasi,3,3
kwemithunzi,3,3
basebenzelana,3,3
omphakathi,3,3
lukhula,3,3
ukuzikhandela,3,3
eneqiniso,3,3
iyisipho,3,3
enothileyo,3,3
sokushintsha,3,3
nangezifiso,3,3
uhleleke,3,3
ezikhaliphile,3,3
zithathwe,3,3
esikuthandayo,3,3
zahola,3,3
kwavumela,3,3
eziqede,3,3
izigodi,3,3
emaphilweni,3,3
ngokuqhubekela,3,3
nokutadisha,3,3
sifisa,3,3
ukuxoxela,3,3
ekuqedeni,3,3
nokuhlolwa,3,3
okuhlakanipha,3,3
amaphaphu,3,3
nithola,3,3
ayitholile,3,3
zadlula,3,3
end,3,3
izithameli,3,3
ngamathuna,3,3
lizwakalisa,3,3
ayekuzwile,3,3
ekuvakasheni,3,3
legolide,3,3
lishiya,3,3
bazihlanganise,3,3
singabangane,3,3
kumangalisayo,3,3
lihlekisa,3,3
ningathanda,3,3
edingekayo,3,3
aqinise,3,3
wamnikeza,3,3
yadlula,3,3
lokuvakashela,3,3
nezintambo,3,3
babeza,3,3
ngiyithole,3,3
ngivame,3,3
zinjani,3,3
nomdwebo,3,3
kwashaya,3,3
eziphefumulayo,3,3
esizifundile,3,3
nenempilo,3,3
ngizoyenza,3,3
zicela,3,3
okubili,3,3
ukubandakanya,3,3
kwakuba,3,3
uyavuma,3,3
ezithelweni,3,3
ukhathazeke,3,3
ngiyazisola,3,3
ngeminye,3,3
ukukuxoxela,3,3
bayoshaya,3,3
lihlale,3,3
kwangcono,3,3
namathuluzi,3,3
ngiqambe,3,3
ezinemithi,3,3
yokuhlonishwa,3,3
sibukela,3,3
masixoxe,3,3
unentshisekelo,3,3
isebenza,3,3
mh,3,3
ngithinta,3,3
silale,3,3
eziyinkimbinkimbi,3,3
ogwaja,12,2
zesingisi,12,2
lomthombo,12,2
mahlangu,12,2
leyi,12,2
yamabala,12,2
uzitha,12,2
mvelase,12,2
babathatha,12,2
ezibhekene,12,2
ngengane,12,2
kwakungesosuku,12,2
isahluko,12,2
ubulela,11,2
i-nomusa,11,2
unyoka,11,2
isuku,11,2
wobubi,11,2
okungokomoya,11,2
ngangiyazi,11,2
nangezingane,11,2
yezinhlelo,11,2
ongaboni,11,2
ungachithi,11,2
umavuso,11,2
olwandile,11,2
ukuthoba,11,2
umlawuli,11,2
ukhulani,11,2
zingaphi,10,2
iyafuna,10,2
ngilahleka,10,2
ephini,10,2
ngomphakathi,10,2
ngokuthokozela,10,2
u-sithole,10,2
uthuthuka,10,2
isikhukhukazi,10,2
zisuke,10,2
azimele,10,2
udingane,10,2
emgqomeni,10,2
sihlanzeke,10,2
unoma,10,2
baphethe,9,2
bezinhlobo,9,2
siyafunda,9,2
babengathanda,9,2
wayesethula,9,2
uyakha,9,2
ayemkhombisa,9,2
zingaka,9,2
siyethemba,9,2
wamazinyo,9,2
umhlengi,9,2
akhaya,9,2
ukhanyise,9,2
emthakathi,9,2
kwangqongqoza,9,2
imililo,9,2
bazithi,9,2
esihlezi,9,2
esingena,9,2
iyahlala,9,2
uyadla,9,2
kamhlanga,9,2
ngamadwala,9,2
bathethe,9,2
bezikole,9,2
zamabanga,9,2
noshaka,9,2
isondo,9,2
umpi,9,2
ufikile,9,2
babengakhuluma,8,2
bengafunda,8,2
ukuzishaya,8,2
kazenzile,8,2
i-umuthi,8,2
etshe,8,2
esihahleni,8,2
ngangingumfana,8,2
zasehlane,8,2
lwabafana,8,2
sasiphila,8,2
ngulube,8,2
mhlope,8,2
wayengitshela,8,2
womkhathi,8,2
nezomnyama,8,2
babengabakhulu,8,2
igundwane,8,2
mlungu,8,2
u-nqoba,8,2
bangakha,8,2
zokuzithandela,8,2
i-inyamazane,8,2
ka-ayanda,8,2
phumzile,8,2
nosandile,8,2
ngudokotela,8,2
nithande,7,2
amaqwabane,7,2
wayemhle,7,2
umzi,7,2
izinyathi,7,2
somthombo,7,2
siyakubona,7,2
nephoqi,7,2
ngikuthandi,7,2
imbongi,7,2
ngicel,7,2
nge-afrika,7,2
wokusebenzisana,7,2
usikhumbuzo,7,2
mpande,7,2
ngokwenhlonipho,7,2
namakhambi,7,2
baphawule,7,2
udla,7,2
ngithuka,7,2
wemifula,7,2
zezempilo,7,2
yimihlaba,7,2
zezemfundo,7,2
wamkhumbula,7,2
zitshale,7,2
esesanda,7,2
samabanga,7,2
umbani,7,2
usimanga,7,2
bengingakwazi,6,2
u-langa,6,2
wayenendlu,6,2
bazadansa,6,2
sikhulumile,6,2
ithandwe,6,2
okwakungenzeka,6,2
ukuzonda,6,2
bangahambi,6,2
bebengabafana,6,2
umkhomo,6,2
ngangingumodeli,6,2
avezulu,6,2
sokuchitha,6,2
ngingumhlophe,6,2
i-mthombo,6,2
no-thandi,6,2
engwenya,6,2
babekhanya,6,2
oshushu,6,2
nabafazi,6,2
ekulimeni,6,2
wayeshisekela,6,2
siyaphi,6,2
bakantuli,6,2
siyadala,6,2
siyaphila,6,2
ngesithathu,6,2
esingekho,6,2
usikhulu,6,2
zokukhokha,6,2
kwamasosha,6,2
zivakashi,6,2
ngokuzidela,6,2
nombuzi,6,2
kwamadada,6,2
owayengumngani,6,2
ufudu,6,2
ucezu,6,2
samaqhinga,6,2
eyayiholela,6,2
ziqabula,6,2
bengabafana,6,2
masosha,6,2
unqaba,6,2
kazintaba,6,2
kalwandle,6,2
basemzini,6,2
ekuthandeneni,6,2
umvundla,6,2
ngumlotha,6,2
mibala,6,2
bazifunde,6,2
yaphi,6,2
ngizodla,6,2
inkabi,6,2
nifundise,6,2
bengathanda,6,2
njengombana,6,2
zamaphahla,6,2
yimfuyo,6,2
umlamuli,6,2
untuthuko,6,2
izaga,6,2
ijubane,6,2
ujabulani,6,2
zamile,6,2
ezintshangala,6,2
anele,6,2
kuku,5,2
abazukulu,5,2
isixhosa,5,2
