word,count,doc_count
радостиѭ,8,3
ягода,8,3
дѣбрѣ,8,3
возьму,8,3
весной,8,3
тмы,8,3
смѣленъ,8,3
лучшую,8,3
сꙋса,8,3
менїи,8,3
ллилꙋ,8,3
христо,8,3
оставитъ,7,3
окончании,7,3
ядъ,7,3
местомъ,7,3
сытъ,7,3
красотѫ,7,3
листьями,7,3
йдє,7,3
дьма,7,3
дьявола,7,3
видевъ,7,3
всея,7,3
тружда,7,3
своѐмъ,7,3
лѫкъ,7,3
съкровища,7,3
вдовамъ,7,3
идущаго,7,3
акы,7,3
иоанне,7,3
свѧтѣи,7,3
почита,7,3
защитити,7,3
тѣпло,7,3
велеславъ,7,3
іоанну,7,3
сказанія,7,3
почиташе,7,3
жертву,7,3
градскихъ,7,3
игоря,7,3
создавали,7,3
срьдце,7,3
милосердными,7,3
необходимъ,7,3
построилъ,7,3
свѧщє,7,3
обреташе,7,3
священной,7,3
крепку,7,3
виды,7,3
ягодъ,7,3
тайнаго,7,3
увидѣти,7,3
кролика,7,3
старода,7,3
законахъ,7,3
птичку,7,3
същества,7,3
водяной,7,3
обычаи,7,3
вечеромъ,7,3
морские,7,3
многіе,7,3
найдоша,7,3
видѣни,7,3
тайному,7,3
бытьъ,7,3
роза,7,3
знаєшъ,7,3
старейший,7,3
имѧемъ,7,3
бояся,7,3
рецѣ,7,3
вѣтер,7,3
поꙋ,7,3
коликѡ,7,3
дну,7,3
глубокаго,7,3
владислава,7,3
благими,7,3
тъкѡ,7,3
стни,7,3
зѡ,7,3
телє,7,3
івана,7,3
наи,7,3
добромиру,7,3
бояше,7,3
дрѣвомъ,7,3
азь,7,3
средний,7,3
цих,7,3
постоянства,7,3
прощє,7,3
колдунья,7,3
ищучи,7,3
удивлениемъ,7,3
княгиню,7,3
прѣкрасно,7,3
къвь,7,3
дїѣ,7,3
покажꙋ,7,3
ищаше,7,3
нб,7,3
свя,7,3
хощєтъ,7,3
птї,7,3
ѕи,7,3
учителя,6,3
гдъ,6,3
живаго,6,3
блѧше,6,3
олга,6,3
чтить,6,3
ꙁлатꙑ,6,3
вранъ,6,3
сєстра,6,3
картины,6,3
посыла,6,3
къмо,6,3
трапезу,6,3
отцовъ,6,3
божіа,6,3
чѫ,6,3
стрє,6,3
пѷ,6,3
исцѣля,6,3
работали,6,3
поэтому,6,3
сєлѡ,6,3
ꙁверь,6,3
видяхъ,6,3
знаша,6,3
ѥсти,6,3
можу,6,3
оче,6,3
бабѣ,6,3
нѣю,6,3
раздѣли,6,3
птицꙑ,6,3
нєбєсєхъ,6,3
гдѣже,6,3
йца,6,3
днїй,6,3
видетъ,6,3
помошти,6,3
свѧтыя,6,3
путіи,6,3
крылѣ,6,3
разносились,6,3
сергия,6,3
видима,6,3
ску,6,3
тей,6,3
драгоценна,6,3
чнꙋю,6,3
костры,6,3
разныхъ,6,3
полете,6,3
защото,6,3
спасла,6,3
нивѣ,6,3
обрѣла,6,3
счастливымъ,6,3
бѫди,6,3
езици,6,3
давида,6,3
царствіе,6,3
голод,6,3
имуще,6,3
водопадъ,6,3
большому,6,3
ловити,6,3
рцемъ,6,3
любы,6,3
людїє,6,3
имѣешъ,6,3
послушаютъ,6,3
исцѣлить,6,3
слышавши,6,3
истинному,6,3
сделали,6,3
человѣковъ,6,3
дремучемъ,6,3
любезно,6,3
жаждущий,6,3
слугъ,6,3
дивъ,6,3
выполнить,6,3
задания,6,3
мѫжъ,6,3
жертвѣ,6,3
готовити,6,3
послушаетъ,6,3
хсѧ,6,3
грѣсѣхъ,6,3
овцамъ,6,3
сердцехъ,6,3
совета,6,3
плываше,6,3
небесѣхъ,6,3
бег,6,3
моляхуся,6,3
можемо,6,3
сѩ,6,3
желѣ,6,3
рѣчу,6,3
важны,6,3
крѣпость,6,3
сестрица,6,3
лни,6,3
землє,6,3
дѣда,6,3
благополучие,6,3
подвиги,6,3
дубе,6,3
котъ,6,3
плакахѫ,6,3
бабо,6,3
скарби,6,3
градовъ,6,3
полям,6,3
части,6,3
носиаше,6,3
пес,6,3
сети,6,3
воиномъ,6,3
дю,6,3
сѣдми,6,3
испыта,6,3
видѥ,6,3
всѧко,6,3
вꙇ,6,3
домѫ,6,3
нци,6,3
трꙋды,6,3
самꙑ,5,3
чудно,5,3
просиху,5,3
помагаху,5,3
сущихъ,5,3
кивнули,5,3
поклонятся,5,3
иконѣ,5,3
единства,5,3
гряде,5,3
твоѝ,5,3
моѝ,5,3
уби,5,3
руководить,5,3
дьнѧ,5,3
послѣдъ,5,3
въꙁлѣтѣ,5,3
каковы,5,3
волшебникъ,5,3
видех,5,3
отвѣчаше,5,3
многꙑ,5,3
младенци,5,3
кормилъ,5,3
шествоваше,5,3
разумѣетъ,5,3
излѣ,5,3
ꙁачѧ,5,3
лꙙ,5,3
подарки,5,3
царꙗ,5,3
среднїй,5,3
пожаловатьъ,5,3
нѣбесѣхъ,5,3
всеки,5,3
служите,5,3
вселенная,5,3
жиаше,5,3
духовной,5,3
узрѣвъ,5,3
свобо,5,3
вдѣ,5,3
молящеся,5,3
своѥѭ,5,3
дѣтєи,5,3
пий,5,3
дїємъ,5,3
рствїи,5,3
себє,5,3
милостивый,5,3
иоанну,5,3
будешъ,5,3
мину,5,3
обрадовашася,5,3
ровъ,5,3
ангѣлъ,5,3
сєла,5,3
жихѫ,5,3
словєсъ,5,3
скрытую,5,3
произнёс,5,3
людскія,5,3
демонъ,5,3
прославляли,5,3
листвою,5,3
прошломъ,5,3
настоящемъ,5,3
сильное,5,3
свѧтого,5,3
тебѧ,5,3
старѣйшій,5,3
бѣахꙋ,5,3
мужи,5,3
мѫдри,5,3
божїихъ,5,3
монастырю,5,3
помагала,5,3
василию,5,3
питаше,5,3
ѡтца,5,3
сый,5,3
мировъ,5,3
писаше,5,3
какие,5,3
присутствие,5,3
разбра,5,3
заботу,5,3
волшебства,5,3
тотчас,5,3
уви,5,3
дникъ,5,3
суета,5,3
моисей,5,3
бели,5,3
очите,5,3
ѕѣлѡ,5,3
радуяся,5,3
нощта,5,3
ярка,5,3
мудростта,5,3
текущие,5,3
смирению,5,3
волшебное,5,3
стоявше,5,3
гледаше,5,3
дракони,5,3
свѧтые,5,3
согласилась,5,3
сокровищѣ,5,3
боролися,5,3
древню,5,3
преподобному,5,3
бꙋдетъ,5,3
любвѣ,5,3
учитъ,5,3
емь,5,3
молихуся,5,3
бѣши,5,3
приключеніе,5,3
надѣжда,5,3
согрѣши,5,3
лжетъ,5,3
сиротамъ,5,3
молимся,5,3
взятъ,5,3
феодора,5,3
богатыря,5,3
тропамъ,5,3
гармонії,5,3
медвѣда,5,3
поклонився,5,3
дивились,5,3
голова,5,3
бѣгати,5,3
смиренію,5,3
благочестивого,5,3
доказали,5,3
наследовали,5,3
хотели,5,3
силёнъ,5,3
улыбнулсяъ,5,3
яблокъ,5,3
любезенъ,5,3
благочестіе,5,3
богдане,5,3
купити,5,3
слушаю,5,3
должныъ,5,3
послаша,5,3
острый,5,3
утѣшати,5,3
тъмномъ,5,3
ложь,5,3
главное,5,3
живыми,5,3
тварями,5,3
седъ,5,3
открывая,5,3
проводили,5,3
первую,5,3
вкуси,5,3
спасеніе,5,3
пречистой,5,3
красою,5,3
спрашивать,5,3
шепталъ,5,3
бль,5,3
терпении,5,3
созданъ,5,3
трудитися,5,3
цвѣтомъ,5,3
пастырѣ,5,3
нощію,5,3
нигдѣ,5,3
послушали,5,3
зємлꙋ,5,3
садꙋ,5,3
шестая,5,3
твѣща,5,3
єст,5,3
щуки,5,3
рдцє,5,3
ес,5,3
ворона,5,3
побачити,5,3
странни,5,3
надія,5,3
ключа,5,3
звѣрю,5,3
задание,5,3
животныя,5,3
полꙗ,5,3
соколе,5,3
вижда,5,3
ѡу,5,3
дѣлааше,5,3
веселии,5,3
рѣшаше,5,3
смѣха,5,3
тєбѣ,5,3
славно,5,3
дровъ,5,3
зеленіи,5,3
есми,5,3
серцях,5,3
большо,5,3
лисѧ,5,3
олени,5,3
вкусить,5,3
пелъ,5,3
псе,5,3
находятся,5,3
иг,5,3
текаше,5,3
юной,5,3
привѣ,5,3
шавши,5,3
ровалъ,5,3
споко,5,3
дрему,5,3
бѣгали,5,3
сонця,5,3
сный,5,3
лаю,5,3
создавая,5,3
бѣга,5,3
принцессы,5,3
шы,5,3
мїѧ,5,3
сърд,5,3
землꙗ,5,3
вомь,5,3
хѡтѧ,5,3
єѵ,5,3
двѣри,5,3
ствіе,5,3
людіѥ,5,3
вѣли,5,3
мъло,5,3
оумъ,5,3
бꙗшє,5,3
ꙁлобꙑ,5,3
блаци,5,3
вьсѩ,5,3
рыхъ,5,3
бовію,5,3
єѥ,5,3
небє,5,3
животь,5,3
сꙋро,5,3
ꙁълъ,5,3
чки,5,3
кнї,5,3
дѣлѡ,5,3
ѕрѣ,5,3
мꙇ,5,3
добромꙋ,5,3
прѣмꙋ,5,3
тогꙑ,4,3
отцю,4,3
ꙋдъ,4,3
шагу,4,3
аввакуму,4,3
различать,4,3
избѣгать,4,3
сторонъ,4,3
продолжиша,4,3
ходиша,4,3
плоди,4,3
узкимъ,4,3
имеютъ,4,3
сладкъ,4,3
памятникомъ,4,3
днѐ,4,3
тиѧ,4,3
коро,4,3
гна,4,3
мся,4,3
златыя,4,3
принесохъ,4,3
дворца,4,3
побѣжє,4,3
имеет,4,3
недоумѣ,4,3
небєси,4,3
власъ,4,3
рѣкѫ,4,3
синь,4,3
николижє,4,3
сльза,4,3
смѣѧше,4,3
пришєдъ,4,3
чудесамъ,4,3
въше,4,3
ищеше,4,3
явлени,4,3
смотрел,4,3
давал,4,3
проидоша,4,3
рождества,4,3
праздник,4,3
оучити,4,3
головѣ,4,3
ꙗзыкъ,4,3
лугꙋ,4,3
внꙋю,4,3
рцꙋ,4,3
рожда,4,3
щахꙋ,4,3
отець,4,3
старѣйшихъ,4,3
разумѣаше,4,3
напитки,4,3
узрѣша,4,3
заповѣдей,4,3
смра,4,3
живѧху,4,3
дѣвицю,4,3
лици,4,3
люти,4,3
глубокѣ,4,3
ьни,4,3
бовъ,4,3
стражду,4,3
брѣгѣ,4,3
вѣрю,4,3
имѣемъ,4,3
ꙁвѣри,4,3
кротъкъ,4,3
зверемъ,4,3
предложи,4,3
вернымъ,4,3
ближнаго,4,3
видю,4,3
остасѧ,4,3
немъже,4,3
даниилу,4,3
телу,4,3
получишь,4,3
духовныя,4,3
мѣстомъ,4,3
дѣлилъ,4,3
просвѣщаетъ,4,3
понимати,4,3
создавалъ,4,3
веду,4,3
башни,4,3
дворцу,4,3
черною,4,3
дивля,4,3
отто,4,3
теча,4,3
непра,4,3
восста,4,3
рождествѣ,4,3
ваха,4,3
ѥдинѣмъ,4,3
сꙑна,4,3
праведна,4,3
вѣяше,4,3
благородна,4,3
дару,4,3
провождаше,4,3
нєба,4,3
пропасть,4,3
щі,4,3
дрѣвѣ,4,3
негоже,4,3
нєбєсный,4,3
отроковице,4,3
своимь,4,3
можю,4,3
честно,4,3
видѣние,4,3
верху,4,3
серцемъ,4,3
избавити,4,3
видѣна,4,3
прогна,4,3
цамъ,4,3
рно,4,3
сятъ,4,3
землѹ,4,3
ветрѣ,4,3
береги,4,3
оное,4,3
моремъ,4,3
родился,4,3
праздновали,4,3
продолжити,4,3
действия,4,3
ильи,4,3
держалъ,4,3
играяся,4,3
ласкою,4,3
деревнѣ,4,3
деревню,4,3
божьих,4,3
пѣсньми,4,3
сидѣ,4,3
путьъ,4,3
прожили,4,3
горести,4,3
счастьемъ,4,3
сказаниѥ,4,3
ждаху,4,3
духе,4,3
молния,4,3
урожай,4,3
александру,4,3
вести,4,3
мудрец,4,3
мосты,4,3
звѣꙁдъ,4,3
игр,4,3
небосклону,4,3
поищи,4,3
роды,4,3
вражда,4,3
любезности,4,3
глаголаетъ,4,3
потекли,4,3
видѣсте,4,3
сердецѣ,4,3
скрывахуся,4,3
сладъкъ,4,3
слушаютъ,4,3
наполняетъ,4,3
мѫдростью,4,3
печь,4,3
взявши,4,3
временныя,4,3
сосуда,4,3
веселых,4,3
искрами,4,3
яся,4,3
пречистаго,4,3
видѣху,4,3
долинь,4,3
защитникомъ,4,3
красавица,4,3
страждущихъ,4,3
угодников,4,3
научатся,4,3
исполненныя,4,3
илье,4,3
отчаяния,4,3
слушаетъ,4,3
гнѣвашеся,4,3
сиявше,4,3
въззва,4,3
многыми,4,3
преподобнымъ,4,3
холмовъ,4,3
богатѣ,4,3
предметы,4,3
сражался,4,3
согласились,4,3
радостными,4,3
забываху,4,3
обитаютъ,4,3
знанията,4,3
трябва,4,3
именею,4,3
смирениѥ,4,3
ведала,4,3
священную,4,3
песньми,4,3
горѣхъ,4,3
принесоша,4,3
столько,4,3
теплотой,4,3
существѣ,4,3
звѣре,4,3
исцелити,4,3
молитв,4,3
хрусталь,4,3
дарованы,4,3
примеры,4,3
всяческая,4,3
таковыхъ,4,3
дева,4,3
обитателей,4,3
анастасіи,4,3
первее,4,3
дикіи,4,3
учители,4,3
въздыхаше,4,3
востока,4,3
божьимъ,4,3
писарь,4,3
премудростию,4,3
вятъра,4,3
докато,4,3
хората,4,3
нещо,4,3
капка,4,3
тѣнью,4,3
домі,4,3
бисть,4,3
исполню,4,3
сострадании,4,3
радуются,4,3
чародей,4,3
смогъ,4,3
чарахъ,4,3
съкровище,4,3
свѣща,4,3
ялъ,4,3
деня,4,3
божьему,4,3
наполняющая,4,3
царствахъ,4,3
поляне,4,3
отвечаше,4,3
знаменіе,4,3
юн,4,3
связаны,4,3
нещастие,4,3
имела,4,3
укажетъ,4,3
детяхъ,4,3
черни,4,3
дъще,4,3
където,4,3
древней,4,3
дебри,4,3
бурныя,4,3
жали,4,3
дъни,4,3
стрѣлы,4,3
пойдеть,4,3
долы,4,3
живешь,4,3
небесен,4,3
похвалили,4,3
приключеніи,4,3
отвеще,4,3
беси,4,3
феодору,4,3
камнем,4,3
креста,4,3
однъ,4,3
остается,4,3
двухъ,4,3
желаете,4,3
лѣснымъ,4,3
держатъ,4,3
мовою,4,3
блуждаше,4,3
желали,4,3
светится,4,3
послушать,4,3
приходила,4,3
гости,4,3
одѣ,4,3
знахъ,4,3
земьли,4,3
очию,4,3
сътворисѧ,4,3
судѣ,4,3
громомъ,4,3
помрачити,4,3
дремучие,4,3
блаженствомъ,4,3
усталости,4,3
хвостомъ,4,3
зала,4,3
войн,4,3
битве,4,3
княгини,4,3
поделиться,4,3
старейшин,4,3
потоки,4,3
бурѣ,4,3
темная,4,3
фруктовъ,4,3
величествен,4,3
против,4,3
рыцарю,4,3
враг,4,3
благодарение,4,3
посланіемъ,4,3
вернутися,4,3
землям,4,3
последокъ,4,3
нейъ,4,3
летопись,4,3
народом,4,3
сладкаго,4,3
марью,4,3
небесі,4,3
храбрыми,4,3
коней,4,3
овец,4,3
божїего,4,3
живете,4,3
благостию,4,3
вверхъ,4,3
лѣсному,4,3
малому,4,3
зовутъ,4,3
рожденья,4,3
многому,4,3
свободенъ,4,3
покайся,4,3
почитание,4,3
засуха,4,3
драгоценни,4,3
торгъ,4,3
свыше,4,3
пришълъ,4,3
горой,4,3
такового,4,3
привела,4,3
старшій,4,3
нѣкогда,4,3
разделят,4,3
удивившись,4,3
отважных,4,3
рѣшилъ,4,3
яки,4,3
наполнять,4,3
говоряще,4,3
божественного,4,3
рѣкы,4,3
пасти,4,3
длинны,4,3
ѥмоу,4,3
друзьямъ,4,3
велие,4,3
хмари,4,3
находил,4,3
помогают,4,3
ѥгоу,4,3
восходяше,4,3
зре,4,3
вѣти,4,3
покая,4,3
оттолѣ,4,3
злости,4,3
храбромъ,4,3
кору,4,3
орехи,4,3
широкое,4,3
дивні,4,3
научившись,4,3
остатися,4,3
ѥдъ,4,3
днѣмъ,4,3
льве,4,3
искушению,4,3
єшъ,4,3
входятъ,4,3
сиръ,4,3
къдꙑ,4,3
зꙋча,4,3
терпѣніе,4,3
ꙁе,4,3
испо,4,3
велию,4,3
введе,4,3
дънь,4,3
кивнул,4,3
покровъ,4,3
звір,4,3
обличчя,4,3
неначе,4,3
сяє,4,3
летѣ,4,3
тѧмъ,4,3
окрестность,4,3
соединились,4,3
голове,4,3
удивленія,4,3
умы,4,3
исправити,4,3
дѣвѣ,4,3
золотую,4,3
сати,4,3
желъ,4,3
рди,4,3
башнями,4,3
малꙑ,4,3
сердечной,4,3
любиши,4,3
лунных,4,3
дои,4,3
носитъ,4,3
шисѧ,4,3
ѕа,4,3
съд,4,3
гыхъ,4,3
звѣря,4,3
разом,4,3
схо,4,3
озаряюще,4,3
багато,4,3
небі,4,3
щ,4,3
ꙃ,4,3
погледна,4,3
вздохнув,4,3
путє,4,3
велъ,4,3
зловеще,4,3
говорящей,4,3
помогꙋ,4,3
лєса,4,3
иску,4,3
рые,4,3
благодатный,4,3
гледа,4,3
щій,4,3
ѥдьнъ,4,3
вершині,4,3
схвативши,4,3
идѣаше,4,3
красивый,4,3
отворили,4,3
летѣли,4,3
немѹ,4,3
дѣже,4,3
ономъ,4,3
веси,4,3
кость,4,3
молодий,4,3
идѣша,4,3
плакать,4,3
способъ,4,3
смелымъ,4,3
лють,4,3
широкимъ,4,3
розъ,4,3
дѣтва,4,3
браты,4,3
ихъже,4,3
шение,4,3
здоровы,4,3
поколению,4,3
лисицѣ,4,3
яде,4,3
селі,4,3
лилъ,4,3
напа,4,3
дуплѣ,4,3
цею,4,3
счастли,4,3
знаменитымъ,4,3
восхищаться,4,3
трочє,4,3
льнъ,4,3
чудесного,4,3
рую,4,3
менѣ,4,3
льника,4,3
грати,4,3
пришє,4,3
златꙋ,4,3
ходъ,4,3
лучшимъ,4,3
подорож,4,3
сину,4,3
сяяли,4,3
рассвета,4,3
остальные,4,3
ѡт,4,3
щꙑ,4,3
сче,4,3
кіи,4,3
вину,4,3
стріли,4,3
дрѣвъ,4,3
мощїю,4,3
годꙋ,4,3
раду,4,3
нове,4,3
богь,4,3
изве,4,3
сомь,4,3
поколеба,4,3
въско,4,3
сить,4,3
шнє,4,3
вънѣ,4,3
дєса,4,3
слѧ,4,3
зꙑ,4,3
посѣдѣ,4,3
влє,4,3
чрє,4,3
трꙋдо,4,3
аꙁ,4,3
поимъ,4,3
добрѥ,4,3
ово,4,3
естє,4,3
сѫштє,4,3
теплѣ,4,3
сердцꙋ,4,3
нєцъ,4,3
гробꙋ,4,3
силѹ,4,3
вому,4,3
нгела,4,3
вїѧ,4,3
рꙋю,4,3
мїрѣ,4,3
размышля,4,3
срдци,4,3
въꙁ,4,3
съмѣѧ,4,3
любѽ,4,3
възбрани,4,3
чѣсто,4,3
тѣхь,4,3
нꙑнє,4,3
сное,4,3
пꙋтѣ,4,3
єдинажды,4,3
ѣвѣ,4,3
ліи,4,3
тіи,4,3
имѫть,4,3
боꙗ,4,3
їзъ,4,3
възыде,4,3
терїю,4,3
приходѧ,4,3
нѷ,4,3
блища,4,3
ужє,4,3
дкимъ,4,3
дрѣве,4,3
тогдꙑ,4,3
щєи,4,3
скꙋше,4,3
лꙋи,4,3
чꙋдє,4,3
длани,4,3
наполня,4,3
пьти,4,3
имѣи,4,3
пламенъ,4,3
мѡлѧ,4,3
гнѧ,4,3
мнї,4,3
ѿда,4,3
тьмѫ,4,3
тъмѹ,4,3
водо,4,3
оуста,4,3
лсы,4,3
посмѣѧ,4,3
сполнѧ,4,3
їмѧ,4,3
пꙋтꙋ,4,3
бѥ,4,3
бꙋдѧ,4,3
вєлѣ,4,3
гло,4,3
браꙁъ,4,3
чꙇ,4,3
дꙋще,4,3
щєши,4,3
тѧжко,4,3
лостію,4,3
ковꙋ,4,3
кдѣ,4,3
лой,4,3
ненъ,4,3
господѣ,3,3
пристѫпи,3,3
бородѫ,3,3
нєго,3,3
събою,3,3
ѿвѣти,3,3
смꙑслъ,3,3
даѧше,3,3
разнꙑ,3,3
хоти,3,3
прихождаху,3,3
игумена,3,3
духовномъ,3,3
сѣдѧщь,3,3
стефаномъ,3,3
зашло,3,3
родила,3,3
найдете,3,3
голоденъ,3,3
насади,3,3
младѣнца,3,3
заповѣда,3,3
поднялись,3,3
известными,3,3
яти,3,3
нꙋю,3,3
вца,3,3
вцы,3,3
сладкии,3,3
выздоравливати,3,3
единствѣ,3,3
светлою,3,3
медвѣ,3,3
шеть,3,3
земл,3,3
верова,3,3
дутъ,3,3
тебѐ,3,3
буквами,3,3
ощутила,3,3
страждущимъ,3,3
любой,3,3
питая,3,3
давьнихъ,3,3
вечерни,3,3
понесъ,3,3
въстокъ,3,3
боисѧ,3,3
западѣ,3,3
нитъ,3,3
гдѣ-то,3,3
дѣни,3,3
нѣкъ,3,3
приносѧше,3,3
спѣва,3,3
ныѧ,3,3
покори,3,3
зако,3,3
очꙑ,3,3
страшнꙑи,3,3
съни,3,3
сътворимъ,3,3
смирена,3,3
когды,3,3
помнѧще,3,3
слънца,3,3
очимъ,3,3
сьтъ,3,3
сърдьцємъ,3,3
далѣчѣ,3,3
чудесы,3,3
творецъ,3,3
посѣ,3,3
наꙋ,3,3
сидяща,3,3
сложны,3,3
тихую,3,3
взываше,3,3
звукам,3,3
тайнам,3,3
невидимыя,3,3
стремлении,3,3
ведаетъ,3,3
могуществе,3,3
пылало,3,3
текуща,3,3
работа,3,3
жалея,3,3
дарил,3,3
возвещаше,3,3
трепетом,3,3
исцеления,3,3
исцеление,3,3
внимающе,3,3
мъдр,3,3
ѥдиный,3,3
далечии,3,3
зовутся,3,3
сиять,3,3
обычныхъ,3,3
мерцали,3,3
львам,3,3
радуге,3,3
светящиеся,3,3
картину,3,3
границъ,3,3
существе,3,3
чувствъ,3,3
ожидаетъ,3,3
въложи,3,3
науки,3,3
божьем,3,3
блеском,3,3
восторга,3,3
увидал,3,3
подобное,3,3
ожидание,3,3
городе,3,3
лєсъ,3,3
вратомъ,3,3
съборꙑ,3,3
длъго,3,3
ѹста,3,3
тли,3,3
снопѣ,3,3
оставлѧ,3,3
брадо,3,3
прибѣжа,3,3
похи,3,3
вице,3,3
стнѣ,3,3
иши,3,3
лїко,3,3
похити,3,3
наипа,3,3
желааше,3,3
сꙑнове,3,3
повѣлѣ,3,3
вѣдалъ,3,3
мѣстꙋ,3,3
чьсти,3,3
словомь,3,3
бѫдєтъ,3,3
взорѣ,3,3
вниманіемъ,3,3
брать,3,3
покрываетъ,3,3
вознесеся,3,3
сърдьце,3,3
зрѣша,3,3
поздно,3,3
облацѣхъ,3,3
бѣлыми,3,3
столѣ,3,3
жиша,3,3
почя,3,3
видѣніи,3,3
вѣчную,3,3
христомъ,3,3
вѣчныя,3,3
христовъ,3,3
штъ,3,3
шть,3,3
откры,3,3
штꙑ,3,3
своѩ,3,3
ѧти,3,3
ловѣ,3,3
давна,3,3
тихону,3,3
воспыла,3,3
припаде,3,3
лѣсовъ,3,3
нападоша,3,3
ранъ,3,3
дружиною,3,3
дѣле,3,3
трочѧ,3,3
коры,3,3
тнѣ,3,3
возмо,3,3
бнетъ,3,3
срꙋ,3,3
сїѥ,3,3
нцѧ,3,3
словѧ,3,3
камъ,3,3
жꙑ,3,3
скꙑ,3,3
нози,3,3
сказаніє,3,3
облада,3,3
дою,3,3
въся,3,3
дкы,3,3
просну,3,3
рыча,3,3
жесто,3,3
бло,3,3
стія,3,3
смягчи,3,3
поуче,3,3
йши,3,3
любиахѫ,3,3
убогихъ,3,3
кричаше,3,3
красный,3,3
переходили,3,3
орловъ,3,3
драконы,3,3
богаты,3,3
дарю,3,3
разговаривали,3,3
герои,3,3
разумѣнъ,3,3
хотѣти,3,3
преодолѣти,3,3
найди,3,3
приведи,3,3
богати,3,3
володимиру,3,3
самому,3,3
тѣи,3,3
лємъ,3,3
прича,3,3
срѣти,3,3
рога,3,3
имѣеши,3,3
обѣщаю,3,3
блаженно,3,3
встретить,3,3
отвелъ,3,3
тысящь,3,3
старѣишина,3,3
києвѣ,3,3
полезное,3,3
исполнитъ,3,3
сотворитъ,3,3
похороненъ,3,3
благочестивою,3,3
отворилась,3,3
простъ,3,3
слухати,3,3
царяхъ,3,3
вѣчномъ,3,3
скорѣе,3,3
птицею,3,3
златою,3,3
различны,3,3
славна,3,3
седящаго,3,3
поможеши,3,3
лабиринты,3,3
лицами,3,3
бился,3,3
щитомъ,3,3
возрадовашася,3,3
змѣѣ,3,3
лостивъ,3,3
шити,3,3
людскі,3,3
петъ,3,3
слеза,3,3
довахуся,3,3
закона,3,3
жаше,3,3
жій,3,3
жаху,3,3
ревъ,3,3
изда,3,3
ховъ,3,3
справедли,3,3
рствова,3,3
божіемъ,3,3
пола,3,3
исполняхуся,3,3
христовы,3,3
дойде,3,3
исходиша,3,3
приносяще,3,3
сыны,3,3
христу,3,3
утѣшая,3,3
судъ,3,3
пребываютъ,3,3
сьрдьцє,3,3
своѥѩ,3,3
тъмьно,3,3
давьни,3,3
предь,3,3
изнесе,3,3
старцю,3,3
вѣнъ,3,3
всякимъ,3,3
блаженного,3,3
исполнялъ,3,3
дровами,3,3
одѣжду,3,3
лицѣхъ,3,3
повѣдь,3,3
сани,3,3
ѧхѫ,3,3
въꙁꙑ,3,3
вседержителю,3,3
срѣбро,3,3
дѷши,3,3
потомь,3,3
тъму,3,3
успѣ,3,3
готово,3,3
имѣющу,3,3
различных,3,3
видѣниѥ,3,3
престолъ,3,3
повѣдати,3,3
дики,3,3
люты,3,3
удари,3,3
бѣлою,3,3
ризу,3,3
отвѣча,3,3
тѣмꙑ,3,3
зада,3,3
съхранити,3,3
попи,3,3
зелѣ,3,3
умо,3,3
умиле,3,3
сѣды,3,3
ровы,3,3
чтожє,3,3
своєї,3,3
приблїжи,3,3
одрѣ,3,3
годарѧ,3,3
вошла,3,3
просю,3,3
дало,3,3
очьми,3,3
лѣтѣхъ,3,3
бесѣдовати,3,3
глубокому,3,3
вознесе,3,3
донесе,3,3
напоминая,3,3
стола,3,3
кричали,3,3
уменъ,3,3
продолжало,3,3
вѣликъ,3,3
вꙑсоко,3,3
любознательности,3,3
отправлялися,3,3
простыми,3,3
зелень,3,3
древніе,3,3
нетерпениемъ,3,3
пытаясь,3,3
исполняя,3,3
хранило,3,3
знаковъ,3,3
дикими,3,3
обращая,3,3
шелест,3,3
высечены,3,3
ночномъ,3,3
глубинахъ,3,3
старику,3,3
колеблясь,3,3
настоящая,3,3
старце,3,3
любознательностью,3,3
звёздъ,3,3
звёзда,3,3
камнях,3,3
поют,3,3
шёпот,3,3
течении,3,3
встрече,3,3
искру,3,3
радовалась,3,3
осень,3,3
отражается,3,3
ушёл,3,3
царило,3,3
раскрыть,3,3
проникалъ,3,3
жило,3,3
трепеща,3,3
местахъ,3,3
благодарные,3,3
стѣна,3,3
длань,3,3
отворися,3,3
славныя,3,3
течь,3,3
ходяще,3,3
дерев,3,3
наблюдаше,3,3
незримую,3,3
наблюдали,3,3
играл,3,3
листву,3,3
слыхали,3,3
сълзы,3,3
ощущали,3,3
движение,3,3
дървета,3,3
музыки,3,3
восходитъ,3,3
сіяетъ,3,3
глубокии,3,3
муже,3,3
преграда,3,3
символ,3,3
мосту,3,3
явственно,3,3
размышлялъ,3,3
праведнымъ,3,3
произнесъ,3,3
указалъ,3,3
золотыхъ,3,3
богатству,3,3
нищихъ,3,3
начиналъ,3,3
делалъ,3,3
заблуждения,3,3
заботясь,3,3
пыльнымъ,3,3
темнымъ,3,3
разбойники,3,3
оружиемъ,3,3
дивными,3,3
пали,3,3
борьбе,3,3
старинную,3,3
разсказали,3,3
защитники,3,3
нощное,3,3
именовася,3,3
грознымъ,3,3
зажечь,3,3
взошла,3,3
веселишася,3,3
нощныхъ,3,3
кончися,3,3
полє,3,3
поюще,3,3
говоръ,3,3
жарко,3,3
небольшая,3,3
вниз,3,3
блики,3,3
спустились,3,3
ярославу,3,3
земном,3,3
прославилась,3,3
сотворить,3,3
особенно,3,3
