word,count,doc_count
sārtās,4,4
rotāta,4,4
rīsu,4,4
ieroču,4,4
atrisināts,4,4
piekrastes,4,4
mitra,4,4
paskaidrot,4,4
krāsotiem,4,4
varenā,4,4
aizrauti,4,4
grupu,4,4
bēga,4,4
iepazinu,4,4
laukumiem,4,4
jūrnieku,4,4
gaitas,4,4
lācene,4,4
virzības,4,4
pupiņas,4,4
lapotnēs,4,4
zeltainās,4,4
putas,4,4
saprašanās,4,4
aļģu,4,4
dižā,4,4
mirdzošos,4,4
māmiņu,4,4
aktīva,4,4
vēstuļu,4,4
logs,4,4
saprotami,4,4
apzināšanos,4,4
pasauca,4,4
pasaki,4,4
blīvi,4,4
atklātas,4,4
jaunībā,4,4
sirsnību,4,4
iededza,4,4
zodu,4,4
neatzina,4,4
uzzinot,4,4
izdarīsi,4,4
lēciens,4,4
tecēt,4,4
nokļūst,4,4
izspraukties,4,4
darbnīcas,4,4
jāklausās,4,4
iepazīstināt,4,4
gaidītu,4,4
pakalniņa,4,4
caurspīdīga,4,4
uztvere,4,4
izbrīns,4,4
zelt,4,4
varenību,4,4
neklausīja,4,4
pelēcīgi,4,4
smalkās,4,4
atvadīšanās,4,4
melodijai,4,4
momentā,4,4
noklāti,4,4
baltajā,4,4
dzīvēs,4,4
līksmi,4,4
vicinājās,4,4
virpuļus,4,4
lapkoku,4,4
izcils,4,4
ideālu,4,4
plankumu,4,4
galotnē,4,4
salduma,4,4
raibu,4,4
rindas,4,4
neaprakstāmi,4,4
prātam,4,4
rūpētos,4,4
meklēs,4,4
īstiem,4,4
laivai,4,4
jautrāka,4,4
izplatot,4,4
paliec,4,4
majestātiski,4,4
izplata,4,4
sakārtot,4,4
augošā,4,4
pārdzīvojumi,4,4
kupls,4,4
izbauda,4,4
nebijā,4,4
pilnību,4,4
emocionāli,4,4
augstās,4,4
piecēla,4,4
sasnieguši,4,4
pārskatīja,4,4
noiet,4,4
austrumu,4,4
solim,4,4
spējot,4,4
priecātos,4,4
atvērtās,4,4
pārmeklēja,4,4
nerunā,4,4
atrodoties,4,4
atklājuma,4,4
tālāko,4,4
notvert,4,4
sarunā,4,4
svilpa,4,4
atbalsojas,4,4
aizbrauca,4,4
mazuļus,4,4
dziedinošu,4,4
spriežot,4,4
nekustējās,4,4
apsveica,4,4
visspilgtāk,4,4
dāsni,4,4
ceram,4,4
bibliotekāre,4,4
brīvdiena,4,4
izjūtot,4,4
iespaidus,4,4
galvenā,4,4
aizdomas,4,4
prātus,4,4
nelielai,4,4
austiņas,4,4
sudrabainu,4,4
drošiem,4,4
iekšēja,4,4
smaidītu,4,4
izgaismot,4,4
spīdīgā,4,4
pilnais,4,4
savādākā,4,4
sprauga,4,4
neierobežotas,4,4
pašus,4,4
dīvainais,4,4
krāsoti,4,4
iekrāsos,4,4
uzrāpās,4,4
sarežģītu,4,4
tecējumu,4,4
eksperimentēja,4,4
atgriežos,4,4
nepārstāja,4,4
viedoklis,4,4
nokļuvis,4,4
saimi,4,4
pārmaiņus,4,4
vienota,4,4
izšāva,4,4
nāksies,4,4
tīro,4,4
manās,4,4
beigsies,4,4
iesaistīties,4,4
spēcīgāku,4,4
gulbja,4,4
paveiksim,4,4
piebiedroties,4,4
uztraukumu,4,4
pagatavojusi,4,4
mierīgajā,4,4
spilgtajām,4,4
vācu,4,4
nomoka,4,4
īpašību,4,4
spraugām,4,4
atzinības,4,4
uzrādīja,4,4
izkrāsoja,4,4
klintis,4,4
dzirdētās,4,4
pazīstamā,4,4
dažādajām,4,4
zēla,4,4
visjaunākais,4,4
tādām,4,4
spēt,4,4
visaugstāk,4,4
visātrāk,4,4
strādīga,4,4
paņemtu,4,4
skeptiski,4,4
izsalkuši,4,4
labsirdību,4,4
vienots,4,4
ērgļus,4,4
nobrīnījās,4,4
saku,4,4
šķēršļi,4,4
dzirksts,4,4
bedri,4,4
noslēpumainajām,4,4
izgājot,4,4
stipram,4,4
baigi,4,4
skaloja,4,4
armiem,4,4
draudzīgā,4,4
pieredzējusi,4,4
vislaimīgākais,4,4
uzrakstu,4,4
lūdzam,4,4
brīnumā,4,4
plāna,4,4
atjauno,4,4
noslēpta,4,4
ekspedīcijā,4,4
veselības,4,4
stiprināja,4,4
jālūdz,4,4
pēcpusdiena,4,4
sarūgtināta,4,4
neskaitāmus,4,4
traucēja,4,4
palīdzējāt,4,4
pasmaidīdama,4,4
smaidīgi,4,4
sagatavota,4,4
apvienojumā,4,4
plosīja,4,4
viļņos,4,4
aizmirsies,4,4
kārtām,4,4
zemas,4,4
izdoma,4,4
savādas,4,4
cikls,4,4
paskatās,4,4
plats,4,4
atklāta,4,4
lasītāj,4,4
vedis,4,4
aizbraukt,4,4
zālienam,4,4
apļoja,4,4
klauvēja,4,4
dzirdēto,4,4
pastiepās,4,4
vērsta,4,4
drosmīgākā,4,4
pulcējušies,4,4
izzinot,4,4
spārnā,4,4
atbalss,4,4
kristāldzidrs,4,4
ļaudīm,4,4
atnesīšu,4,4
dīvainajiem,4,4
nedomāju,4,4
sirsniņu,4,4
skapī,4,4
samazināja,4,4
vēstulēm,4,4
straumīti,4,4
jautrāku,4,4
izkusa,4,4
garlaicību,4,4
spilgtāku,4,4
nobiedēt,4,4
kompānijā,4,4
līdzīgus,4,4
jāiziet,4,4
atnesāt,4,4
košāk,4,4
slimot,4,4
atstādams,4,4
nespēlē,4,4
bedrītes,4,4
sarosījās,4,4
dzirdējām,4,4
izteiksme,4,4
iemācīji,4,4
pasniedzot,4,4
izvairītos,4,4
pirmajiem,4,4
cimdi,4,4
pavadām,4,4
vieda,4,4
dalību,4,4
ciešu,4,4
vēderā,4,4
uzsēdās,4,4
ceļosim,4,4
pasmēja,4,4
pulciņš,4,4
jāizvairās,4,4
pierakstīt,4,4
atgadījies,4,4
cerēdams,4,4
paklāji,4,4
ravēt,4,4
jāpamēģina,4,4
jūtat,4,4
mostās,4,4
izraisot,4,4
iedod,4,4
spaiņiem,4,4
nebaidās,4,4
iedrošināt,4,4
atrisināsim,4,4
paēdīsim,4,4
atbrauca,4,4
bizi,4,4
izkliedē,4,4
atbaidīt,4,4
nobrēca,4,4
taureņus,4,4
plīts,4,4
apēdot,4,4
nodarbi,4,4
jēgas,4,4
izdomāšu,4,4
zobus,4,4
izdomāju,4,4
sauju,4,4
jāatgādina,4,4
noraut,4,4
ies,4,4
dejoju,4,4
paciest,4,4
ūsas,4,4
slēpšanos,4,4
piebilstot,4,4
ļauni,4,4
cienot,4,4
apvaicājās,4,4
nevarīgs,4,4
atbalstoties,4,4
atgādinādama,4,4
riņķī,4,4
burbuļo,4,4
tumšākajā,4,4
ielaida,4,4
kupenām,4,4
taisīt,4,4
pumpuri,4,4
iegājis,4,4
trausls,4,4
norietējusi,4,4
iznesa,4,4
visticamāk,4,4
būšana,4,4
pārsvarā,4,4
satraukties,4,4
šovu,4,4
brīnumos,4,4
piekļuva,4,4
saņēmās,4,4
aha,4,4
apjoza,4,4
paglaudīja,4,4
darīji,4,4
sapņodams,4,4
aizverot,4,4
pulsēt,4,4
apskāvienu,4,4
plecā,4,4
smaidošām,4,4
runājošus,4,4
labajam,4,4
spilvenus,4,4
slejās,4,4
sasitot,4,4
atspīdums,4,4
pabeigts,4,4
stipro,4,4
atrastās,4,4
rosības,4,4
zaļāki,4,4
izplēta,4,4
gaitās,4,4
sargāšu,4,4
plaukst,4,4
luncinot,4,4
izsprāga,4,4
dāvāt,4,4
izbijās,4,4
ieliec,4,4
pārvēršoties,4,4
pazīstamo,4,4
skrējot,4,4
neatceros,4,4
dabūja,4,4
atvedu,4,4
ieklausieties,4,4
nekam,4,4
priecīgāki,4,4
vērīgas,4,4
atvērtiem,4,4
skumīgs,4,4
valdzināja,4,4
aizsteidzās,4,4
sacentās,4,4
saķēra,4,4
apmeklē,4,4
kadiķa,4,4
violeti,4,4
spiedza,4,4
izbēgt,4,4
atrodamies,4,4
spilgtāki,4,4
violetā,4,4
ūdeņos,4,4
paveicāt,4,4
izmainījās,4,4
skraidīju,4,4
ripinājās,4,4
apspriest,4,4
rīkosim,4,4
trausli,4,4
pasmaidīt,4,4
uzzied,4,4
izbaudīsim,4,4
ieklieca,4,4
apskāvis,4,4
sarūgtinājās,4,4
ūsām,4,4
salst,4,4
pamēģināšu,4,4
krūmam,4,4
piknikus,4,4
galdā,4,4
savākušies,4,4
saskrēja,4,4
pavadīs,4,4
šķībi,4,4
pamāj,4,4
zvaigznīšu,4,4
ideāls,4,4
iegājuši,4,4
atrisina,4,4
glāsts,4,4
baidies,4,4
trauku,4,4
jāatcerās,4,4
koša,4,4
ienācis,4,4
jautrībai,4,4
nespētu,4,4
drūmi,4,4
pavēlēja,4,4
meklēšu,4,4
kaudze,4,4
padomi,4,4
atvaino,4,4
krāšņākas,4,4
paprasīja,4,4
lidošu,4,4
sēkliņus,4,4
slidinājās,4,4
jāsazinās,4,4
takai,4,4
piedalās,4,4
atliekas,4,4
baro,4,4
paliktu,4,4
ķepiņas,4,4
apstulbis,4,4
spēlei,4,4
apstādamās,4,4
pasmaidīdams,4,4
nopeldēja,4,4
padomājiet,4,4
pārbaudot,4,4
izglābāt,4,4
sajutu,4,4
balsiņš,4,4
bikla,4,4
riņķojot,4,4
oh,4,4
gaidi,4,4
ķēra,4,4
atvadām,4,4
neaizmirstam,4,4
izstiepusi,4,4
mierina,4,4
apgūšana,4,4
sarunai,4,4
iečīkstējās,4,4
palikšu,4,4
saņemam,4,4
nopūzdama,4,4
edvards,42,3
spīdīte,41,3
guna,40,3
vīns,39,3
līziņa,39,3
eziņš,38,3
vīnogu,36,3
liena,35,3
alberts,35,3
gāze,34,3
jancis,34,3
anniņa,34,3
ģirts,31,3
zaiga,30,3
kristaps,29,3
govs,28,3
sniegpārsla,26,3
zita,25,3
dzeja,24,3
tārps,23,3
ziloņi,23,3
elīze,22,3
valdis,22,3
krauklis,22,3
kamols,21,3
ķirbis,21,3
lakstīgala,20,3
dace,20,3
vārdis,19,3
šarms,19,3
karavīri,18,3
mūkis,17,3
gubu,17,3
silvija,17,3
jauneklis,16,3
cimdiņu,54,2
reini,15,3
avotiņš,14,3
sēkliņa,14,3
minka,14,3
septiņas,14,3
vecāmamma,14,3
čivin,14,3
vidzemes,13,3
strazdiņš,13,3
muša,13,3
fejām,13,3
tante,13,3
talka,13,3
slidot,13,3
sīpoliņš,13,3
kļava,13,3
sieriņ,13,3
akordeonu,13,3
uzgleznoja,12,3
princesīte,12,3
pīļu,12,3
pīteram,12,3
koncerta,12,3
trusītis,12,3
līzes,12,3
kamoliņi,12,3
mūris,50,2
aizsargs,11,3
mārai,11,3
miķeli,11,3
lāpstiņa,11,3
zīdi,11,3
ietvaru,11,3
lidmašīnas,11,3
labirints,11,3
planēta,11,3
gaišos,11,3
pirksts,11,3
pērlītēm,10,3
pārvadāja,10,3
ķiršu,10,3
karnevāls,10,3
bruņinieku,10,3
mariju,10,3
izstādi,10,3
elita,10,3
panākuši,10,3
punduri,10,3
izrādes,10,3
profesors,10,3
kāpās,10,3
atslēdziņu,10,3
papardes,10,3
arvīda,10,3
omītes,10,3
fragmentu,10,3
bungas,10,3
līcī,10,3
zibsnīte,48,2
triku,9,3
zālienā,9,3
kupola,9,3
pilskalnu,9,3
koris,9,3
strūklaku,9,3
piparam,9,3
raķetes,9,3
dzeguze,9,3
pelīti,9,3
dzina,9,3
māri,9,3
ragavas,9,3
vecvecmamma,9,3
joks,9,3
rihard,9,3
laiviņa,9,3
lācīt,9,3
runāšanu,8,3
šķēps,8,3
iemītājiem,8,3
lauras,8,3
festivālu,8,3
buru,8,3
justās,8,3
ugunsgrēka,8,3
madaras,8,3
putnēns,8,3
pīteru,8,3
neveikla,8,3
paklausīgs,8,3
līci,8,3
siguldas,8,3
meklējām,8,3
grīda,8,3
pilīti,8,3
spārnoto,8,3
jēkaba,8,3
visgrūtākajos,8,3
lindas,8,3
žanim,8,3
ričard,8,3
rūža,8,3
kaķu,8,3
žirafe,8,3
draudzīgie,7,3
personas,7,3
zvejniecības,7,3
skaitā,7,3
ārste,7,3
ģirtu,7,3
divdesmit,7,3
satikusi,7,3
balona,7,3
mākslinieci,7,3
oranžais,7,3
ābele,7,3
zinātnes,7,3
skatīsies,7,3
atšifrēt,7,3
koncertā,7,3
ziņojums,7,3
lavandas,7,3
dzeņiem,7,3
visaugstāko,7,3
zirnītis,7,3
putnēnu,7,3
kurpītēm,7,3
robotu,7,3
piparmētru,7,3
anetes,7,3
izņemt,7,3
draudzīgais,7,3
vecene,7,3
ezeriņā,7,3
bumbulim,7,3
vecvecmammas,7,3
tomāti,7,3
viedā,7,3
bumbulīt,7,3
anša,7,3
šķirnēm,7,3
dziļjūra,7,3
pūžņa,7,3
leons,7,3
pagasta,6,3
rūdas,6,3
amatu,6,3
nokļuvusi,6,3
maģiskām,6,3
iepazīstinājusies,6,3
izmaiņām,6,3
noskūpstīt,6,3
matemātikas,6,3
saite,6,3
interesējies,6,3
sacensībā,6,3
vāverītes,6,3
veidošanas,6,3
krabīti,6,3
brīvdienu,6,3
zēnus,6,3
dzīvojošos,6,3
meitenītei,6,3
guļai,6,3
siltināt,6,3
sniegpārsliņa,6,3
bruņiniekiem,6,3
vīrieti,6,3
izstādes,6,3
apciemojis,6,3
maisus,6,3
izglītotāks,6,3
liza,6,3
rakās,6,3
vecmamiņa,6,3
dvīņi,6,3
trusīt,6,3
vilcēnu,6,3
amata,6,3
ķirbja,6,3
vēzis,6,3
labsajūtu,6,3
īpašums,6,3
izrāde,6,3
poda,6,3
spēlītes,6,3
kurpītes,6,3
kokvilnas,6,3
raibā,6,3
tomam,6,3
spīduli,6,3
mirdzošie,6,3
lapsiņu,6,3
labsirdīgam,6,3
zoss,6,3
iegādājās,6,3
recepti,6,3
ledū,6,3
lādi,6,3
diža,6,3
paņēmu,6,3
rūdu,6,3
buču,6,3
jūrnieks,6,3
vijolītēm,6,3
dzer,6,3
sieram,6,3
runci,6,3
cietokšņa,6,3
ansim,6,3
rūdīt,6,3
ugunskuram,6,3
lietainā,6,3
baravikas,6,3
gailenes,6,3
leonu,6,3
neredzamās,5,3
šķēpu,5,3
rituāliem,5,3
ceturtā,5,3
saucēja,5,3
aura,5,3
vētrai,5,3
nacionālo,5,3
savējiem,5,3
bīsties,5,3
sāpīga,5,3
līmeņa,5,3
zvēriņiem,5,3
dārglietas,5,3
strazdiņa,5,3
rosīga,5,3
puiku,5,3
trase,5,3
sāpe,5,3
lente,5,3
sniegavīra,5,3
čaklā,5,3
trauciņu,5,3
baltums,5,3
inesei,5,3
auksto,5,3
domātu,5,3
degošu,5,3
lāpstiņas,5,3
sēta,5,3
dzerāja,5,3
maijā,5,3
dzīvojošiem,5,3
dīķī,5,3
pētnieks,5,3
zīlīša,5,3
ainai,5,3
zaudējumu,5,3
mīlējis,5,3
runājuši,5,3
viesu,5,3
spārnotā,5,3
valdnieka,5,3
strīdēties,5,3
sestdienas,5,3
ārzemēm,5,3
varējusi,5,3
kārba,5,3
gaiļa,5,3
mainot,5,3
sarakstu,5,3
cepeškrāsnī,5,3
elīzes,5,3
gadsimtus,5,3
avotam,5,3
dieniem,5,3
arni,5,3
patiesiem,5,3
zvēriņš,5,3
dubļus,5,3
telefonu,5,3
zirņu,5,3
izturējis,5,3
nezināmi,5,3
piektā,5,3
dāvinātu,5,3
pabarot,5,3
sīpolu,5,3
tauriņam,5,3
bērzs,5,3
zivti,5,3
svētības,5,3
mīluli,5,3
karsto,5,3
nakšu,5,3
graudu,5,3
pūkam,5,3
apvidu,5,3
būvētu,5,3
iemīļotajā,5,3
aizstāvētu,5,3
saskaitīt,5,3
skataties,5,3
burvīgie,5,3
restorānā,5,3
rietumu,5,3
mūžības,5,3
norāde,5,3
kapteinis,5,3
tuvinājās,5,3
ārstu,5,3
pārskatīt,5,3
vēlējumi,5,3
spārnotais,5,3
liepai,5,3
smaržīgie,5,3
svarīgākajiem,5,3
aizraujošajā,5,3
pārbaudījums,5,3
atcerējies,5,3
tārpi,5,3
valdniekam,5,3
saimniecības,5,3
kalniņu,5,3
upītei,5,3
dodu,5,3
noskaidrojuši,5,3
grauds,5,3
šaut,5,3
zvanīja,5,3
mītiem,5,3
džungļi,5,3
saprasties,5,3
ezīšiem,5,3
šņākt,5,3
luncināja,5,3
noripoja,5,3
atslēdziņa,5,3
nobirdināja,5,3
vecvecākus,5,3
avīzes,5,3
kulonu,5,3
jāsajūt,5,3
rādītājus,5,3
govis,5,3
kristālam,5,3
tēls,5,3
atskaņot,5,3
puķēs,5,3
trakas,5,3
putra,5,3
manus,5,3
apļus,5,3
kaspar,5,3
skudriņ,5,3
māmiņai,5,3
emīliju,5,3
zeltene,43,2
varām,4,3
ziedēm,4,3
vadītāja,4,3
projektu,4,3
zāļus,4,3
sagādāja,4,3
atguvusi,4,3
jāizveido,4,3
dzēriens,4,3
iepakova,4,3
istabi,4,3
persona,4,3
paslēpšanās,4,3
jaukus,4,3
krities,4,3
nonākt,4,3
neparastiem,4,3
mēbeles,4,3
spožākas,4,3
perfektu,4,3
vērši,4,3
slavu,4,3
aizsargāties,4,3
saglabājusies,4,3
nevarējam,4,3
bīstamas,4,3
runāties,4,3
pienenēm,4,3
peonijas,4,3
sirmgalvja,4,3
izkāpt,4,3
ugunsgrēku,4,3
izstādē,4,3
stundā,4,3
mirguļoja,4,3
piesārņojuma,4,3
riets,4,3
kaitīgi,4,3
lietusgāze,4,3
vāverītei,4,3
ragus,4,3
biezoknī,4,3
stirnai,4,3
princim,4,3
mācies,4,3
zobens,4,3
tuneļu,4,3
iemest,4,3
stratēģijas,4,3
apdomīgs,4,3
annes,4,3
ieņemt,4,3
sākušas,4,3
meitēn,4,3
sniegavīri,4,3
zeltaino,4,3
sausām,4,3
tiltiņu,4,3
liecinieks,4,3
ligzdiņas,4,3
iekšējos,4,3
klasesbiedriem,4,3
ātrus,4,3
graudiņš,4,3
sniegavīram,4,3
spējusi,4,3
uzdāvināt,4,3
dusmām,4,3
sievietēm,4,3
lenti,4,3
riskēt,4,3
tehnoloģijām,4,3
ierasti,4,3
zvejoja,4,3
kopējā,4,3
šķēli,4,3
āriju,4,3
jakas,4,3
liesmām,4,3
bilde,4,3
zāliņām,4,3
vingrinājumus,4,3
apgūst,4,3
apvienojoties,4,3
dziļam,4,3
apbrīnojamiem,4,3
grēdām,4,3
cepumiem,4,3
uzveikt,4,3
zivtiņai,4,3
čaklumu,4,3
lauciņu,4,3
zigfrīdam,4,3
tāliem,4,3
balles,4,3
vietus,4,3
vistām,4,3
sētu,4,3
būra,4,3
gāzi,4,3
atjaunota,4,3
interesējusies,4,3
filozofijas,4,3
nostiprinātu,4,3
nesaprotamu,4,3
upēs,4,3
mērķiem,4,3
nemainīgs,4,3
stāvoklis,4,3
kārbu,4,3
mākonīte,4,3
jāmaina,4,3
pildīt,4,3
sagūstīt,4,3
tauta,4,3
mīlēs,4,3
apskates,4,3
valodām,4,3
iedvesmai,4,3
sniegbaltītes,4,3
nopietnību,4,3
vijoties,4,3
jāatrodas,4,3
iztēlei,4,3
nostāstiem,4,3
informācijas,4,3
receptēm,4,3
gatavojis,4,3
preces,4,3
dziedādama,4,3
smaržīgajā,4,3
kārlī,4,3
pasakai,4,3
martai,4,3
spīdu,4,3
pieminekli,4,3
disks,4,3
svinībās,4,3
iepazījušies,4,3
noderīgs,4,3
ķoni,4,3
paslēptie,4,3
ierīces,4,3
izpētījuši,4,3
vēlējušies,4,3
dziedātājam,4,3
dzīvespriecīga,4,3
vabolēm,4,3
smaku,4,3
salauztu,4,3
krasts,4,3
atbalsoja,4,3
karu,4,3
pievienojies,4,3
tradicionālās,4,3
izpausties,4,3
salauzts,4,3
elementiem,4,3
nepatikšanām,4,3
nokāva,4,3
iemīļusies,4,3
attīstītu,4,3
sabiedrības,4,3
volejbolu,4,3
smalkumu,4,3
interesantāki,4,3
kartona,4,3
apmierināt,4,3
teksts,4,3
baltajam,4,3
salauzta,4,3
cēlis,4,3
rikas,4,3
sastāv,4,3
iedegt,4,3
pasākumi,4,3
tumsums,4,3
iekļūstot,4,3
kurmi,4,3
dzīvniekos,4,3
skatīt,4,3
torņa,4,3
dziedošajām,4,3
pārsteigt,4,3
iekšējai,4,3
krelles,4,3
smadzenes,4,3
pasauļa,4,3
labprātāk,4,3
līdzjūtība,4,3
zvanu,4,3
glabājas,4,3
visgrūtākais,4,3
apslēpto,4,3
peļķi,4,3
lieni,4,3
apšaubīja,4,3
zaķītim,4,3
pasakainas,4,3
ziedputekšņus,4,3
bīstamais,4,3
stīgas,4,3
vienmērīgi,4,3
zirņi,4,3
iedzīvojās,4,3
pazaudēju,4,3
ciemiņi,4,3
ķirbji,4,3
ierobežojumiem,4,3
jānovieto,4,3
zaļāku,4,3
slimīgs,4,3
sarūgtināts,4,3
iedotu,4,3
pēdējam,4,3
jutā,4,3
trūkums,4,3
blāva,4,3
mierinājumā,4,3
izglītoti,4,3
valdniekiem,4,3
dekorācijas,4,3
lapsiņ,4,3
jutos,4,3
namā,4,3
neglīts,4,3
saskaras,4,3
pasūtīt,4,3
dzejoļa,4,3
pētījot,4,3
triju,4,3
lācīte,4,3
bezgala,4,3
ratiņiem,4,3
trešās,4,3
sarūpēja,4,3
centīsies,4,3
peldētāji,4,3
iemaņas,4,3
plīša,4,3
izvēlētos,4,3
bulta,4,3
putnēna,4,3
atrasto,4,3
atklājēju,4,3
šļakstījās,4,3
rikam,4,3
āboliņš,4,3
piens,4,3
pušķus,4,3
skaļumu,4,3
mežacūku,4,3
minku,4,3
pierē,4,3
būrīša,4,3
darbnīca,4,3
dzinumus,4,3
izārstētu,4,3
pazudušais,4,3
uzradās,4,3
mācīšanās,4,3
vēsumu,4,3
čukstēšanu,4,3
spārītes,4,3
rokrakstu,4,3
pateicu,4,3
piederumus,4,3
dēļus,4,3
kosmosam,4,3
bailīgais,4,3
pazudušie,4,3
piepildītām,4,3
atstāstīja,4,3
klintī,4,3
zigfrīda,4,3
zvirbulītis,4,3
izslāpis,4,3
zvaigznītei,4,3
sekas,4,3
mainīs,4,3
mammiņ,4,3
paēstu,4,3
kapteini,4,3
asajām,4,3
piku,4,3
skumst,4,3
vecam,4,3
tīri,4,3
uzvalkāja,4,3
korāliem,4,3
paziņojums,4,3
piedalījušies,4,3
vilna,4,3
kapteiņa,4,3
apceļojis,4,3
aitu,4,3
cukuru,4,3
ēšanā,4,3
spēlējuši,4,3
vētrainās,4,3
bildi,4,3
lācīši,4,3
kātiņu,4,3
runājošās,4,3
gultās,4,3
negaidīja,4,3
smēja,4,3
rozei,4,3
izmēģinājuši,4,3
ceļošana,4,3
putnēni,4,3
vērošana,4,3
izsmēja,4,3
uztraukuma,4,3
dziedošais,4,3
skrieja,4,3
čīkst,4,3
virpuļi,4,3
dzimšana,4,3
krājuma,4,3
pretējā,4,3
uzturēšana,4,3
attēlā,4,3
lasīšana,4,3
gailim,4,3
meitiņu,4,3
tomātus,4,3
čīkstēt,4,3
kaulu,4,3
ielejai,4,3
aiju,4,3
līzei,4,3
pabūt,4,3
gadalaiks,4,3
strazdi,4,3
skolotāji,4,3
atskanot,4,3
nometa,4,3
skraida,4,3
kātiņus,4,3
madarai,4,3
pikniku,4,3
ugunij,4,3
izdomā,4,3
dzira,4,3
dziru,4,3
bļodiņu,4,3
plivinājās,4,3
mērci,4,3
tērps,4,3
briesmonim,4,3
interesēties,4,3
vēsmu,4,3
zupas,4,3
vizuļoja,4,3
pasākuma,4,3
pazudušās,4,3
gliemežnīcām,4,3
vaboli,4,3
klausīšanās,4,3
zvaigzņu,4,3
anniņu,4,3
tumšākajās,4,3
barotavas,4,3
uzziedētu,4,3
izvērtās,4,3
barība,4,3
cīruli,4,3
gardāko,4,3
gardos,4,3
zivij,4,3
pārziemot,4,3
mugursomu,4,3
svarīgam,4,3
pamodusies,4,3
lūpās,4,3
emīlijas,4,3
valdīs,4,3
pagalmus,4,3
ričarda,4,3
priekšrocības,4,3
neaizmirstot,4,3
ieaicināja,4,3
krokusi,4,3
talkā,4,3
nezaudē,4,3
pārlūkoja,4,3
samīļojot,4,3
arvīd,4,3
vilkt,4,3
savādāki,4,3
saraucās,4,3
bērnība,4,3
burkas,4,3
pildītas,4,3
vibrē,4,3
martas,4,3
gultiņā,4,3
mildas,4,3
mildu,4,3
eu,4,3
lāpstas,4,3
rieksnu,4,3
steidzos,4,3
sveikas,4,3
jē,4,3
anniju,4,3
pamodos,4,3
putras,4,3
olām,4,3
groziņš,4,3
vilnu,4,3
tolaik,4,3
rullējās,4,3
sakrāt,4,3
ligzdiņā,4,3
ēdīsim,4,3
efektīvāk,4,3
jāsarīko,4,3
nogāzi,3,3
neredzamā,3,3
tiešā,3,3
tuneļi,3,3
atrastais,3,3
izbrauca,3,3
l,3,3
bēgot,3,3
vienīgo,3,3
vadītāju,3,3
pieņemīgs,3,3
teikumus,3,3
radošs,3,3
pamosties,3,3
vēlējumu,3,3
dāvinās,3,3
vīlies,3,3
vecākajai,3,3
neapmeklēja,3,3
zeltas,3,3
sakaut,3,3
uzzīmējās,3,3
meklētājs,3,3
trikiem,3,3
sadraudzēties,3,3
saulrietai,3,3
iecienījuši,3,3
piemērota,3,3
bezcerīgs,3,3
uzdoties,3,3
vientuļo,3,3
svēts,3,3
aizskāra,3,3
apturējās,3,3
zīdītāji,3,3
apaugušā,3,3
aizmirstu,3,3
aizsargāta,3,3
vecajām,3,3
zilgani,3,3
iekritusi,3,3
neaizmīra,3,3
noķertu,3,3
piesātināts,3,3
turpinājām,3,3
auguši,3,3
matemātikā,3,3
iekopta,3,3
apņemšanu,3,3
mīļākos,3,3
apģērbos,3,3
aizņemtas,3,3
jāpavada,3,3
krūtiņu,3,3
dziesmiņa,3,3
gaišus,3,3
pirkstiņi,3,3
mīļajā,3,3
netīrumiem,3,3
bojātos,3,3
zīmētas,3,3
stūres,3,3
iepakoja,3,3
zvaigžņotajās,3,3
vislielākie,3,3
sausās,3,3
saplākšņa,3,3
atbilstu,3,3
sapnim,3,3
īpatnējais,3,3
mainīšanos,3,3
avenēm,3,3
apstātos,3,3
īpašos,3,3
smalkākās,3,3
stilu,3,3
vērtēt,3,3
nolemts,3,3
cūkām,3,3
spēļus,3,3
putināja,3,3
parkam,3,3
tīrības,3,3
vilkus,3,3
brīvai,3,3
miris,3,3
darīts,3,3
lūgums,3,3
nelaimēm,3,3
briesma,3,3
jāatjauno,3,3
dzirdējās,3,3
uzvilcis,3,3
redzesloka,3,3
tuvumu,3,3
raka,3,3
tēlu,3,3
rotaslietas,3,3
garšīgos,3,3
izrādījis,3,3
gliemežnīcu,3,3
saucas,3,3
smaidīgus,3,3
pilnīgāka,3,3
strauti,3,3
margrietiņām,3,3
degums,3,3
valstībai,3,3
padzerties,3,3
atgādini,3,3
bedrē,3,3
pabeiguši,3,3
already,3,3
paredzētas,3,3
fona,3,3
veikaliem,3,3
iekrāsojot,3,3
straumēs,3,3
atnāksi,3,3
veselīga,3,3
kaitē,3,3
ieskauts,3,3
dziedinātu,3,3
spīguļiem,3,3
daudzos,3,3
spīdošos,3,3
izdzisa,3,3
putekļainu,3,3
azartu,3,3
mēģinājumu,3,3
piedāvājums,3,3
spēlēdamās,3,3
tuneļus,3,3
nodots,3,3
iemīļotākajiem,3,3
satiktu,3,3
labvēlīgu,3,3
kuplām,3,3
čaklie,3,3
dalībniekiem,3,3
tavai,3,3
kāpj,3,3
medību,3,3
valnis,3,3
priecīgāks,3,3
dobs,3,3
ieķēries,3,3
sāpīgs,3,3
biezāks,3,3
dejotājiem,3,3
trokšņa,3,3
piedzima,3,3
izgrebti,3,3
negodīgs,3,3
atnesi,3,3
svarīgākas,3,3
filtrējās,3,3
labirintos,3,3
saliedēt,3,3
saspringts,3,3
savstarpējai,3,3
