word,count,doc_count
բանալիով,7,4
արևիկն,7,4
ճնճղուկի,7,4
անգլերեն,7,4
միջատներին,7,4
սերունդներին,7,4
փոթորիկները,7,4
շնորհ,7,4
բները,7,4
տղաները,7,4
երգչուհի,7,4
մարզադաշտը,7,4
հանգստության,7,4
փոշիով,7,4
միքայելի,7,4
լուսաբացին,7,4
լոլիկները,7,4
փայտ,7,4
արյունը,7,4
զինվոր,7,4
արենն,7,4
նկարչությունը,7,4
մարտահրավերները,7,4
թուփը,7,4
կենտրոնացի,7,4
մեքենաների,7,4
զբոսանքի,7,4
մհերը,36,2
կրիային,6,4
շանթի,6,4
գառնիկի,6,4
բնակավայրը,6,4
տիկնիկները,6,4
լավանալ,6,4
մոռացա,6,4
աննշան,6,4
թիթեղներ,6,4
այծ,6,4
հակոբին,6,4
հեծյալի,6,4
ծեծված,6,4
մանրակերտ,6,4
բեռ,6,4
շիրակի,6,4
ամրոցին,6,4
աղավնու,6,4
գիրքի,6,4
ոչխարը,6,4
մեղուի,6,4
թռչնակ,6,4
ձիերի,6,4
պարկեր,6,4
տարածքների,6,4
վարժել,6,4
հեծյալների,6,4
մարգարիտա,6,4
կարողանայի,6,4
թագի,6,4
ձևավորվում,6,4
արծիվին,6,4
ջրահարս,6,4
փղի,6,4
ուղղելով,6,4
ցողի,6,4
խելացուն,6,4
շուկայում,6,4
խորհրդականներին,6,4
գիտության,6,4
մթությունից,6,4
տիեզերքը,6,4
արձակված,6,4
անանուն,6,4
կզգանք,6,4
արհեստը,6,4
գագիկ,6,4
առվակին,6,4
ավելացրին,6,4
առնետի,6,4
խեցի,6,4
երկրները,6,4
կտորները,6,4
կախարդուհու,6,4
բաժակը,6,4
կոշիկների,6,4
ուտի,6,4
գրիգորին,6,4
խոզի,6,4
հայելուն,6,4
չարության,6,4
թշնամիների,6,4
անտուն,6,4
գրքույկ,6,4
ընթրիքը,6,4
եկեղեցի,6,4
մեծանալու,6,4
դևի,6,4
շորերը,6,4
քաղցրավենիքներ,6,4
հիշեցնել,6,4
օդապարիկ,6,4
մրցումներին,6,4
մասնիկն,6,4
ամենաուժեղը,6,4
թուլությունը,6,4
ձեռքերից,6,4
աղցան,6,4
ֆուտբոլիստ,6,4
մարզասրահը,6,4
ինքնաթիռով,6,4
կերազեմ,6,4
գիշերից,6,4
հավաքը,6,4
օգնելուց,6,4
խաղացեք,6,4
սովորելը,6,4
մոգությամբ,6,4
ռուբենն,6,4
լիճն,6,4
նկարեցի,6,4
գումար,6,4
արժևորել,6,4
եղջերուն,6,4
արենիկը,35,2
անհանգստացնող,5,4
անտառներից,5,4
դևեր,5,4
քաղաքներում,5,4
մարտահրավերների,5,4
ձկնիկները,5,4
բարեբախտությունը,5,4
սպասեք,5,4
թզուկին,5,4
արթնացած,5,4
ծածկ,5,4
չկարողանա,5,4
գանձերին,5,4
անակնկալները,5,4
լեցվեց,5,4
ծրագրերը,5,4
մոտեցնել,5,4
տիրել,5,4
թեփուկներ,5,4
թուփ,5,4
հատիկները,5,4
ուղևորվել,5,4
արագությունը,5,4
նարեկի,5,4
նարինեին,5,4
բարեհոգի,5,4
արժեքներով,5,4
ապշեցնող,5,4
կախվեց,5,4
եղջերուի,5,4
ստեղծագործական,5,4
ծաղկեփունջ,5,4
գարունին,5,4
պահպանությունը,5,4
մարգարիտին,5,4
վազքը,5,4
բուրդ,5,4
կլինեին,5,4
ընտանիքները,5,4
այծը,5,4
պարերով,5,4
ստվերին,5,4
գազան,5,4
սիրողական,5,4
հրաշագործ,5,4
մանուշակներին,5,4
անհամեմատելի,5,4
մառախուղով,5,4
մանկուց,5,4
արթնացումը,5,4
սառույցից,5,4
հետքի,5,4
իրադարձությանը,5,4
մրցույթներ,5,4
խմբում,5,4
բնապատկերը,5,4
առանձնացնում,5,4
արժեքով,5,4
պահպանեցին,5,4
զվարճանքի,5,4
գնդիկ,5,4
համերաշխություն,5,4
մարինեին,5,4
հերոսությունը,5,4
արտահայտում,5,4
կանանց,5,4
հազարամյա,5,4
իմաստն,5,4
շենքը,5,4
պայմանավորված,5,4
անորոշ,5,4
ուղևորությունը,5,4
հատվածում,5,4
թռիչքները,5,4
վարպետությունը,5,4
մաշկը,5,4
թվականին,5,4
վազող,5,4
լամպեր,5,4
թագավորությունից,5,4
դիտեն,5,4
կմեռնի,5,4
լամպերը,5,4
ամրոցից,5,4
գաղտնիքներն,5,4
լիցքավորված,5,4
մորթու,5,4
պարապ,5,4
ոչխարի,5,4
շենքի,5,4
ծառայեցին,5,4
պարբերական,5,4
պատկերացնելով,5,4
ավազ,5,4
որոշվեց,5,4
մարզաձևեր,5,4
մարզադաշտում,5,4
կիրականանա,5,4
նանեի,5,4
հնչել,5,4
հմայք,5,4
գագաթներից,5,4
արիության,5,4
դառը,5,4
տանիք,5,4
երգից,5,4
խաղալուց,5,4
բացահայտեցինք,5,4
լարվածության,5,4
կորցրեցին,5,4
կանք,5,4
խորոված,5,4
վարպետը,5,4
ծիլ,5,4
բռնեցի,5,4
ծննդի,5,4
անձ,5,4
մարմարային,5,4
տպագիր,5,4
բամբակի,5,4
ամպիկ,5,4
հարթության,5,4
պարելը,5,4
կախարդության,5,4
հմայական,5,4
բաժանված,5,4
ժամերը,5,4
արևածագին,5,4
ճնճղուկին,5,4
բացատրեցին,5,4
բուռն,5,4
կլսենք,5,4
հայերեն,5,4
սեզոնային,5,4
կենսական,5,4
արտակարգ,5,4
լոկ,5,4
պարգևատրել,5,4
թիվ,5,4
հարազատների,5,4
մրջյուններն,5,4
երգիր,5,4
ուղղորդեց,5,4
ուժեղանում,5,4
թաթը,5,4
մեծին,5,4
ծնունդ,5,4
մեղմել,5,4
անհայտը,5,4
ուղեկիցը,5,4
թվեր,5,4
տեսնո,5,4
տագնապով,5,4
խոսե,5,4
արձանագրեց,5,4
գրեցին,5,4
լուսանկարներով,5,4
բռնեցին,5,4
լուսարձակում,5,4
աստիճաններ,5,4
շինել,5,4
կպատմես,5,4
արևածաղիկի,5,4
բախտ,5,4
աղաչեց,5,4
պատմեցի,5,4
հրեշտակների,5,4
արթնացրեց,5,4
անբացատրելի,5,4
խորհուրդի,5,4
արձաններ,5,4
քույրերին,5,4
ձյունին,5,4
եղանակ,5,4
ապրեն,5,4
գլուխս,5,4
ձանձրացնում,5,4
խմորի,5,4
թշնամիներին,5,4
արարքի,5,4
նամակներ,5,4
սրտերով,5,4
արդարամիտ,5,4
քարն,5,4
հաղթեցիր,5,4
մարի,5,4
կկարողանամ,5,4
շատերին,5,4
մեզնից,5,4
հավատարմություն,5,4
ծաղկեն,5,4
ընկճված,5,4
սուրը,5,4
մարտիկների,5,4
հավատամ,5,4
թեփուկները,5,4
ամպին,5,4
ստանաս,5,4
խնդրանքները,5,4
իմաստալից,5,4
տարա,5,4
հրդեհ,5,4
թեթևակիորեն,5,4
աստղիկին,5,4
մաթեմատիկական,5,4
երազիր,5,4
շոկոլադից,5,4
կոնֆետներից,5,4
խնձորենուն,5,4
արդյունքներ,5,4
դիմացկուն,5,4
ստում,5,4
ուա,5,4
կպայքարեմ,5,4
պարտավոր,5,4
ժամանակվանից,5,4
վաղվա,5,4
նստեցի,5,4
զարմացա,5,4
բներում,5,4
ազդում,5,4
մամաս,5,4
վախեցի,5,4
շներին,5,4
ուտեն,5,4
փեթակի,5,4
զվարճանանք,5,4
հանկարծակիորեն,5,4
կուզենամ,5,4
պուրակ,5,4
նկարենք,5,4
անցկացրինք,5,4
ուսուցիչներին,5,4
խոսեցինք,5,4
հավաքեցինք,5,4
աշխատեցինք,5,4
գնացե,5,4
աղջիկս,5,4
պատկերացնի,5,4
հաղթանակն,5,4
շտապելով,5,4
դավթին,5,4
վրդովվեց,5,4
պատուհանները,5,4
փեթակից,5,4
գեւորգը,19,3
էլիզաբեթը,19,3
բուրդը,19,3
հորեղբայր,19,3
մարտիկը,19,3
բեր,4,4
բռնելու,4,4
ներդաշնակությամբ,4,4
տեսած,4,4
կարեկցեց,4,4
մտնելու,4,4
շուշանի,4,4
կախարդներին,4,4
ուզածը,4,4
բնությամբ,4,4
հոտոտել,4,4
մարգագետիններ,4,4
ամենամյա,4,4
կարիքները,4,4
քաղաքներից,4,4
ժամանեց,4,4
դեղնավուն,4,4
իրադարձություն,4,4
համոզվելով,4,4
մոռացվել,4,4
համաձայնության,4,4
խոսելը,4,4
ունենալը,4,4
մտահոգությամբ,4,4
կծկվեց,4,4
պակաս,4,4
հարևանի,4,4
անցկացնելու,4,4
սոճի,4,4
լուրերը,4,4
գործեցին,4,4
գծերի,4,4
աշակերտներին,4,4
թափանցել,4,4
հանդիպեք,4,4
առարկաների,4,4
խոստովանել,4,4
մոգ,4,4
լեռնաշղթան,4,4
պարկով,4,4
բաժանեցին,4,4
շարունակեն,4,4
թափելով,4,4
փոքրանալ,4,4
էակները,4,4
հոգնեցին,4,4
խաղալիքներս,4,4
անփոփոխ,4,4
մեծանա,4,4
գնալիս,4,4
օգտագործվել,4,4
տրամադրված,4,4
ձոր,4,4
խնամեցին,4,4
ամենքին,4,4
հետաքրքրություններով,4,4
լճից,4,4
ձկնորսական,4,4
կունենար,4,4
սկսի,4,4
հարստության,4,4
իշխանության,4,4
մաքրելու,4,4
մեղեդային,4,4
հսկաների,4,4
դուռն,4,4
տարեցներին,4,4
սովորեն,4,4
արևելքից,4,4
թվաց,4,4
զամբյուղից,4,4
կոր,4,4
նշաններին,4,4
հիացան,4,4
արոտավայրում,4,4
սարքերով,4,4
քամիներով,4,4
վշտի,4,4
չունենալով,4,4
արձակվել,4,4
ձիով,4,4
կապելով,4,4
հարգեց,4,4
ջերմությանը,4,4
պլան,4,4
բարձրությունից,4,4
պատուհաններ,4,4
որոշելով,4,4
տեսակներ,4,4
ծրագրել,4,4
աշոտին,4,4
աշակերտները,4,4
արարողակարգերով,4,4
հնչյուններ,4,4
հասկացնելով,4,4
լապտերներ,4,4
մեծացնել,4,4
թռչունն,4,4
իջել,4,4
հաջողվել,4,4
բնապատկերներով,4,4
լեփ-լեցուն,4,4
հոտեր,4,4
ճշմարտություն,4,4
կառուցվածքը,4,4
առա,4,4
ժամանել,4,4
ծլկում,4,4
մեջքի,4,4
ծաղկման,4,4
անցյալից,4,4
ջերմությունից,4,4
հոտում,4,4
լանջերի,4,4
տանն,4,4
ծառայում,4,4
կաթում,4,4
կերանք,4,4
կբերեն,4,4
ճանապարհորդական,4,4
պատճառում,4,4
նոր-նոր,4,4
լուսավորությամբ,4,4
հայտարարեցին,4,4
պահպանվել,4,4
խաղերն,4,4
արձակուրդի,4,4
լուծեր,4,4
անձեռնմխելի,4,4
բախվում,4,4
պատերազմների,4,4
լեզվային,4,4
կարեկցանքով,4,4
ժպիտի,4,4
արթնանալու,4,4
ձորեր,4,4
քարափի,4,4
գետակների,4,4
ուրախությանը,4,4
պայքարեն,4,4
անհանգստացան,4,4
ամենին,4,4
իրադարձությունը,4,4
տարիներին,4,4
չհասկանալով,4,4
ձորով,4,4
ժայռեր,4,4
մանրամասներ,4,4
սրբազան,4,4
համարձակության,4,4
լվացվել,4,4
մոտեցումը,4,4
դառնար,4,4
հիմնականում,4,4
ծանոթացրեց,4,4
աղջիկն,4,4
ցուցադրում,4,4
ձևավորվել,4,4
հասկանան,4,4
մոտենա,4,4
անվերջանալի,4,4
հոսանքով,4,4
բխում,4,4
ականջը,4,4
հոսքին,4,4
մեծահասակների,4,4
մեծանուն,4,4
առաջացրեց,4,4
հանդիպումներ,4,4
մարզադաշտ,4,4
կպչում,4,4
հարմարվում,4,4
մշակույթ,4,4
գրքին,4,4
արցունքը,4,4
խոհարարության,4,4
հյուսում,4,4
որոնելով,4,4
մեղրից,4,4
տեղավորել,4,4
ամենայն,4,4
հետևյալ,4,4
տեղական,4,4
բարձրադիր,4,4
սեղմել,4,4
գործիք,4,4
նվերներին,4,4
խառնված,4,4
փետուրների,4,4
հիվանդություն,4,4
ծեծ,4,4
կգտնվեն,4,4
հիմնադրվել,4,4
զբոսաշրջիկների,4,4
հետազոտող,4,4
հագնվեցին,4,4
դարակի,4,4
նկարվել,4,4
հնչյունը,4,4
մասնագիտական,4,4
վարժեցնում,4,4
հիշեցրեցին,4,4
գիտակցել,4,4
երազող,4,4
ցավից,4,4
մյուսից,4,4
շշնջալով,4,4
պաշտպանեն,4,4
նապաստակներից,4,4
փիղը,4,4
լանջերում,4,4
անունից,4,4
վնասվեց,4,4
դիտեք,4,4
չփորձել,4,4
ճանաչեցին,4,4
կամուրջներ,4,4
հրաշքներից,4,4
մեծերից,4,4
գաղտնիքներին,4,4
չհանձնվելով,4,4
վստահություն,4,4
բարյաց,4,4
արարածներով,4,4
առջևի,4,4
գանգուր,4,4
պայքարի,4,4
բնակարանում,4,4
պարագաները,4,4
լսելուց,4,4
կանչերը,4,4
փախան,4,4
հիացել,4,4
նկարագրելով,4,4
սարսափում,4,4
ժայռերը,4,4
շարժումներին,4,4
հատվածները,4,4
սարքեց,4,4
ուրախություններով,4,4
ալիքի,4,4
սարքի,4,4
սկսեմ,4,4
հնչեցին,4,4
պարկերով,4,4
գյուղն,4,4
անցկացվում,4,4
միջոցառումներ,4,4
չզգաց,4,4
հագնված,4,4
պատրաստվեք,4,4
հետեւելով,4,4
հասնեն,4,4
ծափահարում,4,4
վախեցել,4,4
լանջերից,4,4
հաշվեց,4,4
համտեսեցին,4,4
շրջվել,4,4
տարածություն,4,4
ձագերը,4,4
խնամքը,4,4
նյութը,4,4
բոցերը,4,4
ստեղծած,4,4
մեխակներ,4,4
թառամում,4,4
մարզաձևերում,4,4
քարով,4,4
կապվեց,4,4
ուսուցանում,4,4
ծալված,4,4
մրցեցին,4,4
ուղիներով,4,4
շարունակի,4,4
վտանգներին,4,4
միավորում,4,4
գանձերից,4,4
շրջանը,4,4
ապրի,4,4
օգտագործեն,4,4
ասի,4,4
կդառնան,4,4
աղբյուրից,4,4
կողմի,4,4
ուղիները,4,4
հիացրեց,4,4
անզոր,4,4
հարել,4,4
սարքերը,4,4
պտուղը,4,4
պաշտպանված,4,4
ընկնելու,4,4
խեցիները,4,4
կպաշտպանեն,4,4
բարձի,4,4
արյուն,4,4
զարթնեց,4,4
հետևեք,4,4
բյուրեղ,4,4
ծեծվում,4,4
լուծվել,4,4
ջոկատ,4,4
տարվել,4,4
օրհնություն,4,4
լուսանկարը,4,4
կայծ,4,4
երազանքներից,4,4
հուզմունքի,4,4
ծնում,4,4
կենդանիներն,4,4
կապակցությամբ,4,4
կաթիլի,4,4
կամուրջի,4,4
առեղծվածի,4,4
ցուցադրվում,4,4
լավաշ,4,4
չմոռանանք,4,4
կպահպանեմ,4,4
նախապատրաստվում,4,4
կասե,4,4
փառատոն,4,4
առասպել,4,4
թերթիկ,4,4
պարզության,4,4
դժբախտության,4,4
քաղցը,4,4
բարձրաձայնեց,4,4
ծառիկ,4,4
խորհում,4,4
ենթադրվում,4,4
թերևս,4,4
հրաման,4,4
եղբայրներ,4,4
գրքերին,4,4
կպչուն,4,4
տիրոջ,4,4
դարակների,4,4
ընկերակցությունը,4,4
գարունային,4,4
հարվածների,4,4
պահերը,4,4
մասնիկներ,4,4
թեթևիկ,4,4
հանդիսանում,4,4
երեխաներս,4,4
գունատ,4,4
քամիներին,4,4
սկզբից,4,4
բանաստեղծություն,4,4
հարվածը,4,4
թել,4,4
բաժանվում,4,4
ողջունելով,4,4
առաջացրին,4,4
կտորներից,4,4
փրկում,4,4
հյուսված,4,4
բաժինը,4,4
շարժեցին,4,4
ծլվլոցը,4,4
չկորչեն,4,4
հատեցին,4,4
չքնաղ,4,4
մտահոգվեցին,4,4
կամք,4,4
իրականացել,4,4
հանձնվիր,4,4
մասնակցելով,4,4
իրավիճակը,4,4
գծերով,4,4
առևանգել,4,4
վերցնելու,4,4
ամենահարգված,4,4
համարձակությամբ,4,4
թևին,4,4
հոգատարություն,4,4
եկած,4,4
հուսահատված,4,4
նվիրեցին,4,4
խելացին,4,4
վիշտ,4,4
ւյն,4,4
արկածներն,4,4
գործունեության,4,4
խավարում,4,4
էջեր,4,4
ձայնից,4,4
կարողությունների,4,4
սկյուռիկների,4,4
ջուրն,4,4
գալը,4,4
դժվարացավ,4,4
արհեստների,4,4
բնույթով,4,4
սրտերին,4,4
հարվածներ,4,4
դասերին,4,4
զգան,4,4
կատարելագործման,4,4
կետերը,4,4
կիմանանք,4,4
ընթանալ,4,4
արձակելով,4,4
վարժվեց,4,4
գագաթների,4,4
թվերի,4,4
դարակը,4,4
շոշափել,4,4
թեմաների,4,4
արձակման,4,4
տեղավորվել,4,4
ծառան,4,4
սկսես,4,4
կատարումը,4,4
կստանանք,4,4
ունենայինք,4,4
երևույթների,4,4
երգերից,4,4
լողորդ,4,4
դիրք,4,4
բացատ,4,4
ջրվեժներ,4,4
ընկերոջից,4,4
ամենաշատն,4,4
տաճարներ,4,4
սովորիր,4,4
պարիր,4,4
կշարունակեն,4,4
բանալու,4,4
անակնկալի,4,4
կենդանություն,4,4
խմորեղեն,4,4
տանիքին,4,4
անհետանալ,4,4
ծիածանն,4,4
աստղն,4,4
խրվել,4,4
ժայռերով,4,4
վախենալի,4,4
կախվեցին,4,4
հեռվոր,4,4
արարքներով,4,4
արձանագրություններ,4,4
անտանելիորեն,4,4
իրականացման,4,4
անխնա,4,4
գալիք,4,4
մշակելով,4,4
առնետ,4,4
մարզերից,4,4
իրականացրեց,4,4
կարողանալով,4,4
փչելով,4,4
սկսվող,4,4
ճանապարհորդությանը,4,4
հորիզոնից,4,4
մսով,4,4
պատվի,4,4
ստորին,4,4
գիշերվան,4,4
ժամանակներից,4,4
տարատեսակ,4,4
բռնի,4,4
ներքևից,4,4
կազմի,4,4
լապտերով,4,4
լապտերի,4,4
հավատան,4,4
էրիկ,4,4
սպիտակել,4,4
ճամփորդությանը,4,4
ձեւերով,4,4
պատրաստվելու,4,4
խոհեմ,4,4
սխալվում,4,4
դարպասներին,4,4
պարեն,4,4
պատմեն,4,4
երկրներից,4,4
զգացողության,4,4
բազմաշերտ,4,4
հետևիր,4,4
անմիջական,4,4
մոգության,4,4
մասնակցեցին,4,4
ջանասիրությամբ,4,4
բեռը,4,4
երևալ,4,4
բացահայտման,4,4
աղոթքները,4,4
կրկնակի,4,4
ցանկանաք,4,4
առել,4,4
սառնության,4,4
վառել,4,4
բնորոշ,4,4
օրում,4,4
չլինել,4,4
այտերը,4,4
հիշեցնելու,4,4
խնդրես,4,4
լուսամուտից,4,4
երանգները,4,4
հավատարմությամբ,4,4
շոշափելով,4,4
ուրախությունով,4,4
լողալուց,4,4
սկսված,4,4
կարեւորը,4,4
համարվելով,4,4
երգելը,4,4
լսեր,4,4
հետաքրքրեց,4,4
ուղեցույց,4,4
գամ,4,4
ընտանիքն,4,4
կփրկի,4,4
պայմանով,4,4
գոյությունը,4,4
քաղցրությամբ,4,4
կարդալու,4,4
նայե,4,4
նմանվելով,4,4
հարվածներով,4,4
տիրապետում,4,4
հարվածներից,4,4
կտեսնեն,4,4
մտահոգ,4,4
ուտեցին,4,4
նկատելով,4,4
կորուստը,4,4
բարձր-բարձր,4,4
օրերս,4,4
սլանում,4,4
եղունգներ,4,4
լարում,4,4
կախարդանքին,4,4
ցնցվել,4,4
նչպես,4,4
առնելով,4,4
պահապաններն,4,4
տերեւներ,4,4
կերտում,4,4
սառնությունը,4,4
ներառյալ,4,4
ուժասպառ,4,4
մատուցել,4,4
անհրաժեշտությունը,4,4
տնկեցին,4,4
զորեղ,4,4
կույս,4,4
լսարան,4,4
գրելով,4,4
խորք,4,4
հսկաներ,4,4
պատուհանով,4,4
երազներից,4,4
համառությունը,4,4
բարձրանար,4,4
խրախուսում,4,4
նրանում,4,4
կստիպի,4,4
գնելու,4,4
հույսերով,4,4
եղբայրներին,4,4
պարուրված,4,4
սովորություն,4,4
բարկացած,4,4
համապատասխանում,4,4
հպարտության,4,4
խնամելով,4,4
լուսանկարում,4,4
գրիչ,4,4
ջանասիրաբար,4,4
լիություն,4,4
մայրական,4,4
կոչումը,4,4
խորհրդավորությամբ,4,4
տարածությունը,4,4
դժվարանալ,4,4
խորությամբ,4,4
ապացուցում,4,4
գեղեցկությունից,4,4
դիպչել,4,4
մնալը,4,4
հոսեցին,4,4
մրջյուն,4,4
վայելի,4,4
տպավորված,4,4
ամուսնացան,4,4
հրաժեշտի,4,4
զգեստները,4,4
վախենանք,4,4
փոխանցվեց,4,4
նմանվել,4,4
ճանապարհորդությունն,4,4
ձագերին,4,4
անասուններ,4,4
ապահովեց,4,4
սուլում,4,4
կանչենք,4,4
ընդհանրապես,4,4
փակելով,4,4
ականջի,4,4
գունային,4,4
լողացան,4,4
խստորեն,4,4
շարքերով,4,4
պաշտպանվելու,4,4
վառվել,4,4
պլաստիկ,4,4
գիտելիքով,4,4
ինքներս,4,4
միավորել,4,4
ոգեշնչվեց,4,4
տրվում,4,4
իրականացրին,4,4
բնությունն,4,4
դեռեւս,4,4
ջանասիրություն,4,4
խնդրին,4,4
ոգեշնչող,4,4
աղաղակում,4,4
տեսնելիս,4,4
գործընթացը,4,4
տոնն,4,4
ամաչեց,4,4
թագավորությունների,4,4
սնվում,4,4
խաղից,4,4
թոռան,4,4
քանակի,4,4
բարեհամբույր,4,4
կիսվի,4,4
բանաստեղծությունը,4,4
ղեկավարությամբ,4,4
հիացնում,4,4
հասունանում,4,4
կծու,4,4
թեյով,4,4
խեցիներ,4,4
շուկան,4,4
վաճառվում,4,4
կսիրի,4,4
միանում,4,4
ցրտին,4,4
քարտեզն,4,4
դառնանք,4,4
մրմնջում,4,4
զբաղմունքն,4,4
վշտերը,4,4
միջատ,4,4
ճար,4,4
կիրք,4,4
խառնում,4,4
կշարունակեր,4,4
խշշոցը,4,4
փակվել,4,4
չարիքի,4,4
կրակներ,4,4
պարտվեց,4,4
ազատեցին,4,4
տխրությունները,4,4
ապշեցուցիչ,4,4
հորիզոնում,4,4
ժամից,4,4
լվացվեց,4,4
մարզումներից,4,4
կթողնեն,4,4
առաքելությունն,4,4
լարելով,4,4
տգեղ,4,4
վախեցնող,4,4
նկարեցին,4,4
ամենադժվարին,4,4
լալով,4,4
ճի,4,4
պատասխանի,4,4
զգացումները,4,4
կոտրվեց,4,4
կհաղթենք,4,4
խոսեմ,4,4
վերադարձին,4,4
արեք,4,4
կխաղաս,4,4
չհաջողվեց,4,4
հագնվիր,4,4
չմոռանաս,4,4
կմնաս,4,4
վերածեցին,4,4
հուշում,4,4
փակիր,4,4
նը,4,4
լուծես,4,4
կատարեցիք,4,4
կանցնենք,4,4
վերեւից,4,4
նշեցին,4,4
կազմը,4,4
կիսեց,4,4
նավով,4,4
հիշե,4,4
մաքրվել,4,4
հանգիստը,4,4
կընկնի,4,4
բարևում,4,4
կրկնվեց,4,4
փոքրացավ,4,4
խիզախությունն,4,4
խնդրելու,4,4
իմաստունն,4,4
փաթիլներով,4,4
վառարանի,4,4
կկառուցենք,4,4
խոտերն,4,4
կծելով,4,4
խելքն,4,4
կնճռոտ,4,4
վերականգնենք,4,4
թագավորներ,4,4
տիկնիկի,4,4
բարձրում,4,4
արածի,4,4
մասնիկ,4,4
հետաքրքրասիրություն,4,4
մաղթանքները,4,4
ուսուցչուհու,4,4
ականջալուր,4,4
ծերացավ,4,4
կհանդիպես,4,4
քնեմ,4,4
հեքիաթներին,4,4
վերցրու,4,4
տեսածի,4,4
դիպչելով,4,4
զամբյուղի,4,4
մարզեր,4,4
թխվածքաբլիթ,4,4
ուժգնորեն,4,4
մագլցել,4,4
խորդուբորդ,4,4
հյութալի,4,4
ցատկոտում,4,4
արքայադուստրերը,4,4
հնարք,4,4
ապուր,4,4
ստանանք,4,4
կակաչները,4,4
թերթիկներից,4,4
չիր,4,4
մաղթելով,4,4
վերևի,4,4
ծնողներն,4,4
զենքն,4,4
նկարես,4,4
վայելիր,4,4
հասած,4,4
թղթից,4,4
նկարի,4,4
պայծառացավ,4,4
առաջնորդեց,4,4
չլսեց,4,4
արագ-արագ,4,4
երկուսս,4,4
բարձրանա,4,4
պահեք,4,4
զգաք,4,4
նրանցով,4,4
զրուցելով,4,4
տանես,4,4
բերքով,4,4
թարմությամբ,4,4
արցունքներից,4,4
շտապեք,4,4
լարեց,4,4
գրեմ,4,4
ցավի,4,4
գլխավորը,4,4
թագավորությունով,4,4
տանիքներ,4,4
աղմկում,4,4
մեծահասակներ,4,4
քերծել,4,4
վիրավորում,4,4
վախեցա,4,4
ոտքս,4,4
անչափ,4,4
փնտրտուքը,4,4
մթն,4,4
վախերի,4,4
թաքստոցից,4,4
խնամենք,4,4
ատում,4,4
խմբին,4,4
գնալուց,4,4
թռչեմ,4,4
կազմեցին,4,4
ահավոր,4,4
վախենան,4,4
խորհրդածեց,4,4
պարն,4,4
բազմոցին,4,4
ավելանում,4,4
սարքենք,4,4
անձրևում,4,4
մոլորվում,4,4
շարժմանը,4,4
վեցերորդ,4,4
տեսարաններով,4,4
մտածեմ,4,4
վայրկենապես,4,4
սխալվել,4,4
լավատեսություն,4,4
տանիքները,4,4
կայծեր,4,4
դիտեցին,4,4
մահճակալից,4,4
լսելիս,4,4
մնան,4,4
ամենասիրած,4,4
հասունացել,4,4
ստուգեցին,4,4
խորիմաստ,4,4
հոտառություն,4,4
տոնակատարություն,4,4
լվացվեցին,4,4
խաղերից,4,4
հայրիկիս,4,4
կխաղամ,4,4
ասացիք,4,4
հագնել,4,4
պարտքն,4,4
ընկերուհու,4,4
քնես,4,4
գիտեինք,4,4
կհավաքենք,4,4
ցիր,4,4
պահարանում,4,4
կստեղծենք,4,4
մոտեցանք,4,4
վախենաս,4,4
ստեղծենք,4,4
օրդ,4,4
միաբերան,4,4
հասնեք,4,4
հուսահատությամբ,4,4
մոռանաս,4,4
կատարեցինք,4,4
կուտեմ,4,4
մոռացե,4,4
խոհանոցից,4,4
թուլացած,4,4
տեղափոխվել,4,4
թխել,4,4
քննարկելով,4,4
մարզվեք,4,4
թողնի,4,4
վանդակում,4,4
հիշու,4,4
մարզասրահում,4,4
համտեսեց,4,4
կտանենք,4,4
փոքրիկն,4,4
կասենք,4,4
կխոսենք,4,4
հյուրասիրեց,4,4
կերգենք,4,4
խոստացիր,4,4
երեխանե,4,4
ծիծաղներ,4,4
բարելավել,4,4
կողպեքը,18,3
ծովահենը,18,3
կենդանաբանական,18,3
օդապարիկը,18,3
շարիկը,32,2
գասպարը,17,3
զինվորը,16,3
զարիկ,16,3
վահեն,16,3
անձրևային,16,3
մորաքույրը,16,3
բաբա,30,2
սոֆիան,30,2
բաղադրատոմսերը,15,3
սերմը,15,3
նազելին,14,3
արցախի,14,3
ծիրանները,14,3
սարը,14,3
սարգսը,14,3
բլբուլների,14,3
շուշանիկ,14,3
գնացքը,14,3
հավը,14,3
մհերի,14,3
փշոտը,14,3
մարգարը,28,2
փայլակը,28,2
էրիկը,28,2
արտոն,13,3
խաչիկ,13,3
առակ,13,3
հանձնարարությունը,13,3
մոխիր,13,3
ձմերուկը,12,3
մոգը,12,3
սագը,12,3
խոզը,12,3
գրքույկը,12,3
ոսկեփայլ,12,3
մաղթանք,12,3
վաճառողը,12,3
սուսաննա,12,3
շողիկը,26,2
արքայության,11,3
շնորհը,11,3
սարա,11,3
տոների,11,3
արտավազդը,11,3
հարսանիքը,11,3
բվեճը,11,3
տոնածառը,11,3
լվացքի,25,2
գազանին,10,3
արտաշեսը,10,3
արքայությունը,10,3
ամուսնանալ,10,3
արայի,10,3
արեւիկ,10,3
նոյը,10,3
գայլիկ,10,3
հրանտը,24,2
ըսաւ,24,2
փիսոն,24,2
պայուսակները,9,3
գառնիի,9,3
բագրատը,9,3
վազգեն,9,3
շուշի,9,3
շանթին,9,3
մամիկ,9,3
ճամփան,9,3
պոկել,9,3
ծղոտի,9,3
բանջարեղենների,9,3
